ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,spk_delta,accum_bars,exit,result_r,taker_ratio
1777642440000,1777642380000,Short,LondonNyOverlap,78394.5,78509.45735999999,78164.58528000003,10.0,2.098981587434232,111.85800000000006,22,TARGET,2.0,0.591913
1777644840000,1777644780000,Short,LondonNyOverlap,78623.8,78923.08799999999,78025.22400000003,10.0,2.2618715274846273,312.14199999999994,16,TARGET,2.0,1.04082
1777649040000,1777648980000,Short,LondonNyOverlap,78419.1,78640.8624,77975.57520000002,7.618002985916305,4.427032357206072,433.76,11,STOP,-1.0,1.224182
1777653060000,1777652580000,Long,LondonNyOverlap,78244.7,78171.31288,78391.47424,4.2054038091522745,1.861604011992294,-35.69,11,STOP,-1.0,0.317071
1777677600000,1777677480000,Long,Asia,78060.2,77983.5632,78213.47359999998,10.0,2.2339788109050303,-64.05000000000001,26,TARGET,2.0,0.999205
1777683180000,1777682700000,Short,Asia,78300.0,78386.45904,78127.08192,2.536710468441183,1.531511393541625,22.794000000000004,18,STOP,-1.0,2.026604
1777685700000,1777685580000,Short,Asia,78318.0,78476.13071999999,78001.73856000003,3.7903317206600735,8.214756099545891,90.34200000000001,19,STOP,-1.0,1.534193
1777690380000,1777690320000,Short,Asia,78388.8,78542.784,78080.83200000001,3.0624631443224124,12.240025170131444,167.399,11,TARGET,2.0,0.907128
1777698960000,1777698720000,Long,Asia,78055.0,77937.69992,78289.60016,-6.887748431289739,5.214478980880649,-102.62999999999997,41,TARGET,2.0,2.30484
1777714440000,1777714200000,Long,London,78272.4,78105.86528,78605.46943999999,-1.2366999378494767,9.400143959023092,-103.87699999999998,41,TIMEOUT,0.0,1.068715
1777718640000,1777718580000,Long,London,78210.9,78112.45999999999,78407.78,-3.975532645239278,3.3435954286378826,-14.187000000000005,28,STOP,-1.0,0.547377
1777722240000,1777721940000,Long,London,78134.9,78045.51359999999,78313.6728,-4.42069030001955,1.8148492987949305,-5.241,10,TARGET,2.0,1.067182
1777733520000,1777733460000,Short,LondonNyOverlap,78410.0,78497.14751999998,78235.70496000003,8.037319957590261,1.776885903541844,27.882999999999996,21,STOP,-1.0,1.293026
1777737600000,1777737360000,Short,LondonNyOverlap,78420.7,78512.76,78236.58,8.225285322641064,2.8297020328958338,36.495000000000005,10,STOP,-1.0,2.37383
1777743660000,1777743060000,Short,NewYork,78414.3,78499.54944,78243.80112,10.0,1.6246790828381712,20.308,34,TIMEOUT,0.0,1.380986
1777747140000,1777746720000,Short,NewYork,78381.4,78480.234,78183.73199999999,4.426730583549898,1.8140814309151791,20.198,10,STOP,-1.0,2.668714
1777766040000,1777765860000,Long,Asia,78651.6,78525.42936,78903.94128000003,3.656398457928869,1.533450577485759,-33.313,13,STOP,-1.0,0.826474
1777771620000,1777771320000,Long,Asia,78241.9,78107.06432,78511.57135999997,-5.046938061476478,2.460177962792248,-54.869,11,STOP,-1.0,0.733999
1777779360000,1777779300000,Short,Asia,78140.1,78241.94351999999,77936.41296000005,-4.24007092928303,2.4724143755064314,50.54900000000001,11,TIMEOUT,0.0,1.840838
1777789920000,1777789320000,Long,Asia,78120.1,78025.82936,78308.64128000001,-9.662905381706134,2.9816022051102555,-15.472000000000001,16,TARGET,2.0,1.508972
1777792380000,1777791900000,Short,Asia,78304.0,78444.90576,78022.18848000001,1.3209262199705347,3.3180975662942367,92.62099999999998,10,STOP,-1.0,1.280452
1777799040000,1777798860000,Long,London,78350.9,78262.04024,78528.61951999998,2.6691974557229616,2.639260383986271,7.302,26,TARGET,2.0,0.272039
1777801320000,1777801140000,Short,London,78485.5,78641.86319999999,78172.77360000001,6.44286338794639,10.824104426401428,168.296,14,TIMEOUT,0.0,1.337867
1777805640000,1777805160000,Long,London,78386.6,78299.61016,78560.57968000002,4.247767041747637,2.543316411402837,-21.897000000000002,43,TARGET,2.0,0.990578
1777809000000,1777808820000,Short,London,78713.8,78877.35144,78386.69712000001,5.19782376927081,9.05636338310723,151.00900000000001,12,TIMEOUT,0.0,2.452521
1777812300000,1777812240000,Short,London,78730.1,78822.20735999999,78545.88528000005,10.0,1.8120930695267816,102.927,19,TARGET,2.0,2.048237
1777820340000,1777819980000,Short,LondonNyOverlap,78700.6,78801.4908,78498.81840000002,10.0,1.5355668020546993,9.881,10,TIMEOUT,0.0,0.475994
1777822980000,1777822620000,Long,LondonNyOverlap,78670.9,78558.6028,78895.4944,10.0,3.5463830328502883,-46.61200000000001,10,STOP,-1.0,0.935607
1777826220000,1777826100000,Short,LondonNyOverlap,78690.2,78812.4996,78445.6008,6.89955956823528,4.246762400647032,50.44200000000001,10,TIMEOUT,0.0,3.97987
1777829220000,1777829100000,Short,NewYork,78727.6,78825.91031999998,78530.97936000006,7.160558272318626,2.1966591274586857,31.614999999999995,11,TIMEOUT,0.0,1.625141
1777832340000,1777832100000,Long,NewYork,78666.2,78525.32944,78947.94111999999,6.481912475126286,3.711134683364722,-51.255,12,TIMEOUT,0.0,0.468077
1777835520000,1777835220000,Short,NewYork,78661.5,78787.98,78408.54000000001,10.0,1.5257381541503763,17.735,13,STOP,-1.0,1.310743
1777839060000,1777838640000,Long,NewYork,78745.3,78630.44527999999,78975.00944000004,10.0,1.814921146393743,-17.857000000000003,31,TARGET,2.0,0.535662
1777844280000,1777844220000,Long,NewYork,78840.9,78709.18224,79104.33552,7.727942403529592,2.225839032167183,-66.69,35,STOP,-1.0,0.795694
1777852020000,1777851900000,Long,Asia,78553.6,78377.24799999999,78906.30400000003,-3.3959678608303623,5.076138833860289,-137.683,20,STOP,-1.0,0.726291
1777854480000,1777854060000,Long,Asia,78406.3,78172.81168,78873.27664000001,-2.760187815502776,3.935444559653323,-139.002,13,TARGET,2.0,0.475811
1777868160000,1777868100000,Short,Asia,80362.8,80532.17424,80024.05152000002,10.0,2.3486122876356537,173.82600000000002,16,STOP,-1.0,1.079866
1777872420000,1777872360000,Long,Asia,79986.2,79879.14552,80200.30895999998,2.5994342288317633,5.656769743223696,234.06600000000014,15,STOP,-1.0,3.57064
1777886820000,1777886760000,Short,London,79734.9,79858.63584,79487.42831999998,0.8692356953439423,3.3747143032560802,90.12200000000001,28,STOP,-1.0,1.136574
1777900200000,1777899600000,Long,LondonNyOverlap,78837.8,78490.55728,79532.28544000002,-10.0,12.984854027771492,-174.33000000000004,43,STOP,-1.0,0.411491
1777917540000,1777916940000,Short,NewYork,80339.8,80474.42808,80070.54384000001,10.0,2.190278400329365,115.596,16,TARGET,2.0,1.181005
1777921200000,1777920720000,Long,NewYork,80068.7,79972.67064,80260.75872,8.783085371767296,2.085859282813093,29.440999999999974,12,STOP,-1.0,0.865218
1777926240000,1777925940000,Long,NewYork,79940.7,79841.77544,80138.54912,6.322504708594841,1.614760304538427,-59.4,13,TARGET,2.0,2.481075
1777932960000,1777932900000,Short,Asia,80316.9,80422.58664,80105.52672,10.0,1.501385894672005,44.11699999999999,34,TARGET,2.0,1.097973
1777935480000,1777935240000,Long,Asia,80064.0,79961.9792,80268.0416,10.0,1.7912240870290737,-20.476999999999997,13,STOP,-1.0,3.204915
1777943640000,1777943340000,Short,Asia,80152.4,80238.53951999999,79980.12096,5.745591760783554,1.553476033623281,20.973,15,STOP,-1.0,0.668995
1777945680000,1777945620000,Short,Asia,80286.7,80382.55464,80094.99071999999,6.674874635602145,1.8067169437727482,38.56899999999999,12,STOP,-1.0,1.246011
1777952340000,1777952220000,Short,Asia,80817.7,80934.19559999999,80584.70880000001,9.787444031120287,1.8785452262749804,128.28900000000004,20,STOP,-1.0,0.850343
1777959900000,1777959540000,Short,Asia,80933.0,81343.22256,80112.55488000001,5.436385734131774,8.314799759095804,941.538,14,TIMEOUT,0.0,0.805248
1777965480000,1777965180000,Short,Asia,80935.4,81053.69111999999,80698.81776,8.632063099118971,1.9373010482429645,38.929,23,STOP,-1.0,1.528707
1777971000000,1777970400000,Long,London,80764.8,80646.9308,81000.5384,-1.0558808421282666,1.8474394272718766,-85.239,10,STOP,-1.0,0.496548
1777974060000,1777974000000,Long,London,80553.8,80450.588,80760.224,-6.333206181780753,1.6919794096371572,-95.735,18,TARGET,2.0,0.425233
1777977420000,1777977240000,Short,London,80724.9,80853.63119999999,80467.4376,1.3715972157852645,4.890775126701833,98.64999999999998,11,STOP,-1.0,1.116902
1777981140000,1777981080000,Short,London,80972.2,81124.44768,80667.70464,4.065084909570846,3.261097244593417,280.43100000000004,12,STOP,-1.0,1.629324
1777987200000,1777987080000,Long,LondonNyOverlap,81623.2,81352.06624,82165.46751999999,5.510694355832092,1.5308872714433912,-224.85299999999998,10,STOP,-1.0,1.327683
1777996020000,1777995960000,Short,LondonNyOverlap,81593.8,81696.00455999999,81389.39088000004,10.0,2.7098461722474463,303.89799999999997,34,TARGET,2.0,0.868681
1778005080000,1778004780000,Short,NewYork,81449.9,81642.66191999998,81064.37616000001,5.73568918184914,6.475022544670588,226.115,11,STOP,-1.0,3.246155
1778008380000,1778008320000,Long,NewYork,81400.6,81282.42199999999,81636.95600000003,10.0,2.1209950234259294,-32.759,33,TARGET,2.0,0.956393
1778011500000,1778011380000,Short,NewYork,81631.5,81766.96128,81360.57744,10.0,10.715404754749262,511.08000000000004,23,TARGET,2.0,0.804343
1778020140000,1778020020000,Short,Asia,81389.9,81550.88855999999,81067.92288,8.075324002988177,2.7016719470196127,84.43799999999999,19,TARGET,2.0,1.103471
1778028840000,1778028240000,Long,Asia,80986.4,80785.61976,81387.96047999998,-4.063548232256921,1.8365286646786818,-112.773,23,TARGET,2.0,0.758608
1778047800000,1778047200000,Short,Asia,81206.0,81380.25215999999,80857.49568000002,1.2328742160994015,1.8742326809149608,34.512,10,STOP,-1.0,2.361421
1778051040000,1778050980000,Short,Asia,81412.7,81563.39855999999,81111.30288000002,10.0,3.325887753235469,98.48500000000001,10,STOP,-1.0,0.809658
1778058060000,1778057520000,Short,London,81780.7,81918.9828,81504.1344,7.772293141989195,5.30688777095691,381.602,17,STOP,-1.0,0.666608
1778062860000,1778062680000,Short,London,82068.1,82165.57991999999,81873.14016000004,10.0,2.1576877253944384,399.76599999999996,24,STOP,-1.0,3.444299
1778064960000,1778064840000,Short,London,82234.2,82426.78871999998,81849.02256000003,10.0,4.377874066428421,560.896,12,STOP,-1.0,0.516236
1778069700000,1778069640000,Long,London,82269.2,82084.28,82639.04,3.4688831182377857,3.1424090580765203,-288.92400000000004,16,STOP,-1.0,0.899875
1778072160000,1778072100000,Long,London,82239.8,82054.304,82610.792,6.980683340462175,2.781564882267893,-93.957,19,STOP,-1.0,0.915989
1778083980000,1778083740000,Short,LondonNyOverlap,81727.6,81867.84191999999,81447.11616000003,0.15572162152485228,2.9777462649634203,132.86199999999997,14,TARGET,2.0,0.492489
1778086860000,1778086260000,Short,NewYork,81502.9,81828.31031999999,80852.07936,-0.8482201131005749,3.3832265429834116,174.70800000000003,17,TIMEOUT,0.0,0.607502
1778091180000,1778091120000,Long,NewYork,81369.0,81148.22944,81810.54112000001,-10.0,7.092642524207356,-66.80100000000004,22,STOP,-1.0,1.182215
1778094540000,1778094480000,Long,NewYork,81290.7,81147.82976000001,81576.44047999998,-10.0,1.5385177085441688,-25.313000000000002,34,STOP,-1.0,2.019166
1778097120000,1778097060000,Short,NewYork,81417.3,81524.76768,81202.36464,-4.601613129859133,3.5056899713051073,101.494,17,STOP,-1.0,0.676007
1778103840000,1778103780000,Short,NewYork,81525.6,81643.56263999999,81289.67472000004,-2.8804705069856733,1.9522746962846582,18.179999999999993,12,TARGET,2.0,1.340283
1778107860000,1778107620000,Long,Asia,81274.8,81146.43087999999,81531.53824000004,-10.0,1.546698107872742,-42.16,10,STOP,-1.0,0.962502
1778112060000,1778112000000,Short,Asia,81401.0,81472.42584,81258.14832000001,0.41844554849782983,1.709081674555318,12.158000000000001,13,TARGET,2.0,1.508459
1778116020000,1778115960000,Long,Asia,80993.0,80756.8428,81465.3144,-4.574992659307935,6.515668155204852,-421.129,27,TIMEOUT,0.0,1.082185
1778121180000,1778121120000,Short,Asia,80942.7,81068.40288,80691.29424,-1.1718813106474948,6.0971480576061,247.60099999999994,18,STOP,-1.0,1.034807
1778124240000,1778124120000,Long,Asia,80868.0,80777.62616,81048.74768,-3.645685770064904,2.121146619153345,-16.378,10,STOP,-1.0,0.820956
1778126400000,1778126340000,Long,Asia,80811.2,80715.376,81002.84799999998,-4.158503407115457,2.7898346332980566,-52.012,10,STOP,-1.0,1.244548
1778131260000,1778130720000,Short,Asia,81051.9,81140.8608,80873.97839999999,1.8227317770771523,1.74662482724765,44.759000000000015,20,TARGET,2.0,0.475386
1778138340000,1778138040000,Short,Asia,81561.2,81693.30239999999,81296.99520000002,7.7187563854517665,2.4588069654029496,101.048,10,TARGET,2.0,1.354403
1778140920000,1778140800000,Long,London,81505.1,81331.68256,81851.93488000002,6.438322283270486,1.9197946162279909,-97.31900000000002,15,STOP,-1.0,1.595064
1778149860000,1778149680000,Long,London,80689.4,80457.38256,81153.43487999999,-6.398208423374039,7.388045056980387,-316.63700000000006,10,TIMEOUT,0.0,0.618772
1778154900000,1778154600000,Long,London,80872.0,80692.69416,81230.61168,-6.424877981770761,2.569782030234231,-37.18100000000001,54,STOP,-1.0,0.770031
1778158800000,1778158440000,Short,LondonNyOverlap,81046.0,81191.9016,80754.1968,1.615935102437941,1.6716701859211867,32.74900000000001,17,TARGET,2.0,0.878892
1778163360000,1778163060000,Short,LondonNyOverlap,80522.1,80673.18695999999,80219.92608000003,-7.308758142612408,2.018440427568666,202.71800000000002,14,TARGET,2.0,1.300496
1778174460000,1778174280000,Long,NewYork,79729.4,79620.85232,79946.49535999997,-10.0,2.4234290778769783,-35.849999999999994,44,STOP,-1.0,0.950057
1778180100000,1778179800000,Long,NewYork,80181.8,79894.73303999999,80755.93392000002,-10.0,1.7666899429382519,-75.37,10,STOP,-1.0,0.714414
1778183700000,1778183520000,Long,NewYork,80050.0,79891.73543999999,80366.52912000002,-10.0,4.113526026926175,-94.309,10,STOP,-1.0,0.51429
1778197920000,1778197800000,Short,Asia,79987.5,80090.42111999998,79781.65776000003,-10.0,2.26701480287528,36.542,10,STOP,-1.0,2.814062
1778202000000,1778201760000,Long,Asia,79844.8,79607.2632,80319.8736,-3.5967411242201006,2.4126708654899636,-80.82199999999999,13,STOP,-1.0,0.497668
1778206920000,1778206620000,Long,Asia,79464.1,79224.5696,79943.16080000001,-4.826462408313154,17.800069265355404,-524.102,13,STOP,-1.0,1.273752
1778214420000,1778214360000,Long,Asia,79649.9,79562.09936000001,79825.50127999997,1.3586265617434956,1.7923300247928569,-11.756999999999998,11,STOP,-1.0,1.572469
1778218260000,1778218200000,Short,Asia,79608.7,79729.83288,79366.43423999999,3.039988667636201,2.712122268620727,60.465,42,STOP,-1.0,0.823664
1778222160000,1778222100000,Long,Asia,79407.8,79306.504,79610.392,-3.1334631728846998,4.223492676132425,-77.446,40,STOP,-1.0,0.801216
1778224140000,1778224020000,Long,Asia,79358.6,79188.09879999999,79699.60240000003,-4.613063307934805,7.472037355860304,-37.972999999999956,10,TARGET,2.0,0.676674
1778229600000,1778229540000,Short,London,79789.5,79909.57655999999,79549.34688000003,7.019841523824716,3.841006930564185,93.60000000000002,10,STOP,-1.0,1.02052
1778234820000,1778234640000,Short,London,79900.0,80061.79823999999,79576.40352000002,5.498172861258203,2.749674222135645,107.368,10,STOP,-1.0,0.907687
1778242440000,1778242200000,Long,London,80226.8,80026.62744,80627.14512000002,10.0,1.5725028175866678,-27.039999999999992,16,STOP,-1.0,0.529086
1778244960000,1778244540000,Long,London,80099.9,79980.96399999999,80337.772,6.617325322028809,3.094119195817427,-110.57900000000001,12,STOP,-1.0,0.91624
1778254320000,1778253780000,Long,LondonNyOverlap,79762.6,79643.13448,80001.53104000003,-1.150800920256905,4.004429277154137,-390.455,14,TARGET,2.0,0.949268
1778260020000,1778259960000,Short,NewYork,79867.1,79982.13455999999,79637.03088000003,2.2574204418555124,1.7003369237419572,57.672,10,STOP,-1.0,1.237264
1778272320000,1778272260000,Long,NewYork,80184.6,80048.50992,80456.78016000002,7.758718577544283,1.786528356343001,-16.424999999999997,15,STOP,-1.0,1.280927
1778278560000,1778278500000,Short,Asia,80340.0,80440.3008,80139.3984,9.458322944156283,1.9489695084000567,37.518,10,TARGET,2.0,2.889482
1778281320000,1778281140000,Long,Asia,80253.7,80162.61856,80435.86287999999,10.0,4.092783148073281,-68.381,14,STOP,-1.0,0.424785
1778283900000,1778283360000,Long,Asia,80135.9,80020.83208,80366.03584,7.0307492359234365,1.885337534232531,-23.006,13,TIMEOUT,0.0,0.737041
1778287380000,1778286780000,Short,Asia,80145.7,80255.25288,79926.59423999999,1.8770122831681277,2.959497159978752,29.447999999999993,20,STOP,-1.0,1.216296
1778291880000,1778291400000,Short,Asia,80280.0,80463.3192,79913.3616,7.691599409941235,2.5549357201407017,54.125,14,STOP,-1.0,1.293704
1778293980000,1778293860000,Short,Asia,80384.1,80512.55855999999,80127.18288000004,7.509332804318381,2.4446788515755355,61.67999999999999,12,STOP,-1.0,1.083379
1778297040000,1778296740000,Short,Asia,80433.7,80524.06775999999,80252.96448000001,4.67035031305995,3.145639566963549,52.08,11,STOP,-1.0,2.84936
1778312640000,1778312580000,Long,Asia,80196.8,80078.48592,80433.42816,-7.583531281490796,4.250503860546508,-116.226,25,TIMEOUT,0.0,1.036561
1778321040000,1778320920000,Long,London,80212.0,80077.58664,80480.82672000001,-9.920329981516142,3.047658735925628,-71.60499999999999,21,TIMEOUT,0.0,0.237339
1778330220000,1778330100000,Long,London,80308.7,80225.66807999999,80474.76384000001,-0.3838919239972535,1.764947533979671,-6.73,11,STOP,-1.0,0.549638
1778334480000,1778334000000,Long,LondonNyOverlap,80325.9,80210.48023999999,80556.73952,-1.9041919146385595,1.8092817052907375,-24.863,17,STOP,-1.0,1.04093
1778339520000,1778339460000,Long,LondonNyOverlap,80204.2,80129.64496,80353.31007999998,-3.719303466749263,2.4934427449602516,-98.012,32,TARGET,2.0,0.306259
1778346720000,1778346660000,Short,NewYork,80721.7,80852.12999999999,80460.84000000001,6.0591744420799225,2.4513164108591563,88.86599999999999,11,STOP,-1.0,1.872676
1778355960000,1778355600000,Short,NewYork,80780.3,80872.74648,80595.40704,8.80609496684028,2.60393183791646,-1.3840000000000003,10,STOP,-1.0,0.145379
1778366040000,1778365800000,Long,Asia,80715.2,80585.57992,80974.44015999998,9.427536110126999,4.965223286825503,-34.480000000000004,30,STOP,-1.0,0.977098
1778371500000,1778371440000,Long,Asia,80618.4,80543.51359999999,80768.1728,-1.9342169969729144,1.5772782603933122,-10.729999999999997,10,STOP,-1.0,0.564043
1778380140000,1778380080000,Short,Asia,80700.0,80793.28296,80513.43408,2.3305790379871043,1.8709240766134123,32.294,10,STOP,-1.0,2.751431
1778382300000,1778382240000,Short,Asia,80764.5,80862.43823999999,80568.62352000002,6.30070376159275,3.011930799338702,7.412999999999997,10,TIMEOUT,0.0,1.688284
1778390940000,1778390580000,Short,Asia,80728.8,80828.6112,80529.17760000001,5.075189535626902,1.6097777948354537,17.473,16,TIMEOUT,0.0,1.274055
1778395020000,1778394540000,Long,Asia,80669.9,80555.10432,80899.49135999999,-2.97641498898291,2.6433598373732696,-26.584,12,TIMEOUT,0.0,0.323957
1778400300000,1778400240000,Long,London,80683.5,80606.4632,80837.5736,-0.3017525545700946,1.5903688820601714,-18.113,10,TARGET,2.0,0.506457
1778402820000,1778402400000,Long,London,80815.9,80717.97392,81011.75215999997,3.3929363638199965,2.7223352465599877,-55.511,11,STOP,-1.0,0.77639
1778407740000,1778407440000,Long,London,80786.5,80628.54552,81102.40896,-0.3513428744793245,5.526891701762886,-74.615,12,TIMEOUT,0.0,0.680586
1778415960000,1778415360000,Short,London,80834.1,80912.97864,80676.34272000002,4.159579399952493,1.5044981137541351,12.919000000000004,11,STOP,-1.0,1.938979
1778419800000,1778419260000,Short,LondonNyOverlap,80902.0,81014.76,80676.48000000001,9.069860185393454,2.9149186662863387,53.36,23,STOP,-1.0,1.909169
1778424600000,1778424420000,Long,LondonNyOverlap,80865.8,80706.88279999999,81183.63440000002,0.7742041042388945,4.702699048862992,-67.503,35,TARGET,2.0,0.385611
1778439780000,1778439720000,Long,NewYork,81167.0,81040.71552,81419.56896,3.6609786939692315,6.226400878552853,-141.01799999999997,10,TARGET,2.0,1.184221
1778445360000,1778445120000,Long,NewYork,81018.4,80872.05056,81311.09887999998,-1.5843870077779627,4.203416989616175,-172.406,17,STOP,-1.0,1.77546
1778464140000,1778463900000,Long,Asia,81529.3,81284.92,82018.06000000001,-3.1220062376721343,2.0359222928432756,-106.10700000000001,17,STOP,-1.0,1.76818
1778466780000,1778466720000,Long,Asia,81124.0,81002.34624,81367.30752,-7.194535067118829,6.000517797793941,-152.671,16,STOP,-1.0,1.291505
1778474160000,1778473920000,Short,Asia,80752.0,80830.91304,80594.17392,-10.0,1.5654264691248176,8.320000000000007,16,STOP,-1.0,0.797866
1778477100000,1778477040000,Short,Asia,80873.9,80964.71999999999,80692.26000000001,-10.0,1.9483137573881248,38.763999999999996,15,STOP,-1.0,2.182536
1778479980000,1778479800000,Short,Asia,80900.1,80988.7392,80722.82160000002,-5.800276111270995,1.647539008548754,22.810000000000002,10,STOP,-1.0,0.85516
1778483340000,1778483100000,Long,Asia,80729.1,80591.07552,81005.14896000002,-10.0,4.793095595867556,15.564000000000021,26,STOP,-1.0,0.561621
1778485920000,1778485860000,Short,Asia,80737.7,80827.21008,80558.67983999998,-10.0,2.2489815039228263,61.378,21,STOP,-1.0,1.756689
1778488620000,1778488080000,Long,London,80757.0,80561.79896,81147.40208,-10.0,1.850134842194826,6.507000000000005,15,TARGET,2.0,1.26087
1778492520000,1778492340000,Long,London,80902.3,80749.14896,81208.60208,-10.0,1.8126873327258453,0.26200000000000045,27,TIMEOUT,0.0,0.561713
1778494800000,1778494740000,Short,London,81060.1,81194.904,80790.49200000003,-0.17766078290731174,5.06238223835352,12.65700000000001,16,STOP,-1.0,0.835777
1778498580000,1778498460000,Short,London,81077.5,81185.99687999999,80860.50624000002,0.5052022563309158,3.095967238852524,34.28999999999999,12,STOP,-1.0,2.08926
1778500980000,1778500740000,Short,London,81117.0,81237.53808,80875.92384,3.1573494832084497,2.3314338346058823,45.397999999999996,13,STOP,-1.0,1.79492
1778522880000,1778522820000,Short,NewYork,82030.0,82143.46224,81803.07552000001,10.0,2.431362936688529,66.57799999999997,26,TARGET,2.0,0.686809
1778526360000,1778526120000,Long,NewYork,81858.9,81626.34663999999,82324.00672,6.9449259178089555,5.538930887090349,-116.673,11,TIMEOUT,0.0,0.562915
1778530320000,1778530260000,Long,NewYork,81881.0,81743.0532,82156.89360000001,10.0,2.454458185624953,-109.896,17,STOP,-1.0,0.960712
1778544120000,1778544000000,Long,Asia,81724.3,81566.39464,82040.11072000001,-0.8240550781943107,4.348269557174329,22.688999999999993,16,STOP,-1.0,0.69848
1778556720000,1778556180000,Long,Asia,81153.8,81060.19992,81341.00016000001,-1.666606882824421,1.6225457283594267,-32.021,30,STOP,-1.0,1.326666
1778558640000,1778558580000,Long,Asia,80999.7,80910.31992000001,81178.46015999997,-4.100584953352706,3.545479228239568,-83.27699999999999,10,TARGET,2.0,0.841947
1778564100000,1778564040000,Long,Asia,81187.1,81075.48767999999,81410.32464000004,0.026587721982412545,6.035939517859947,-205.284,31,STOP,-1.0,3.487448
1778568360000,1778568180000,Long,Asia,81083.4,80989.85624,81270.48752,-1.7758647964178782,1.8946473079823372,-43.08099999999999,11,STOP,-1.0,0.69388
1778576580000,1778576400000,Long,London,80819.8,80700.48792,81058.42416000001,-6.659002061887852,1.5004086486668664,9.274000000000001,12,STOP,-1.0,1.430121
1778584080000,1778583900000,Long,London,80575.4,80467.5744,80791.05119999999,-10.0,3.658087128474412,-142.60899999999998,37,STOP,-1.0,0.952062
1778588880000,1778588820000,Long,London,80784.4,80642.13463999999,81068.93072,-7.718964267856038,1.9142202688811722,-57.57199999999999,10,STOP,-1.0,0.968133
1778598060000,1778598000000,Long,LondonNyOverlap,80430.2,80352.46656,80585.66687999999,-3.7644204475418896,1.995195419687676,-155.862,12,TARGET,2.0,2.315003
1778602860000,1778602560000,Long,LondonNyOverlap,80267.6,80101.76727999999,80599.26544000005,-10.0,1.8630608431021973,-43.32499999999999,15,STOP,-1.0,1.832182
1778608500000,1778608320000,Short,NewYork,80498.3,80584.21583999999,80326.46832000003,-6.568219666081985,1.9696220876624715,14.552000000000021,16,STOP,-1.0,0.427692
1778612220000,1778612160000,Short,NewYork,80664.6,80797.88664,80398.02672000002,0.6520356858626327,2.023008506654548,-5.010000000000019,12,STOP,-1.0,2.36429
1778615640000,1778615580000,Short,NewYork,80771.2,80901.16919999999,80511.26160000001,3.305681780449385,2.0641829387621518,37.131,10,TARGET,2.0,1.225068
1778621280000,1778621220000,Long,NewYork,80612.0,80520.53199999999,80794.93600000002,-3.320691878259513,2.167229676621521,-23.945,52,STOP,-1.0,0.617262
1778627940000,1778627580000,Long,Asia,80585.8,80511.5392,80734.32160000001,-4.53132018054732,1.8691174374325452,-25.563000000000002,14,STOP,-1.0,0.811725
1778630640000,1778630580000,Long,Asia,80436.0,80300.708,80706.584,-1.2465488624197059,3.3206384959055235,-0.31800000000001205,23,TARGET,2.0,1.122952
1778639220000,1778638980000,Short,Asia,81085.6,81214.81991999998,80827.16016000006,6.2443152236146435,1.849323001132394,90.218,10,STOP,-1.0,1.300998
1778644260000,1778644140000,Short,Asia,81190.7,81310.9968,80950.1064,5.775971746645772,6.405743042781378,112.88499999999999,10,TIMEOUT,0.0,1.444926
1778646840000,1778646600000,Short,Asia,81154.0,81280.77264,80900.45472000001,8.275345697081,2.079048789806801,-17.137,18,TIMEOUT,0.0,1.296999
1778649420000,1778649360000,Long,Asia,81098.8,81025.62759999999,81245.14480000002,3.2918587506645736,2.0838130824878887,-0.5120000000000005,10,STOP,-1.0,0.694859
1778651880000,1778651820000,Long,Asia,80977.0,80895.232,81140.536,-1.29271590940041,1.5026787450599715,-24.244999999999997,15,STOP,-1.0,0.698924
1778657940000,1778657880000,Short,Asia,80873.2,80978.7312,80662.1376,-4.226041996393687,1.973560955685317,27.051999999999992,13,STOP,-1.0,1.532096
1778661600000,1778661000000,Long,London,81089.4,80891.73479999999,81484.7304,-0.5001556380627284,1.551182679640754,1.3100000000000023,11,STOP,-1.0,1.019381
1778680860000,1778680800000,Long,LondonNyOverlap,79560.3,79436.49992,79807.90016,-10.0,4.149816263184708,-276.466,14,TARGET,2.0,1.387962
1778705040000,1778704980000,Short,NewYork,79688.3,79775.7696,79513.36080000001,-10.0,3.127435734151385,75.00200000000001,22,TARGET,2.0,0.974298
1778710200000,1778709900000,Long,Asia,79349.8,79146.23232000001,79756.93535999999,-10.0,6.373793348519667,-86.94099999999997,57,TIMEOUT,0.0,1.269398
1778717940000,1778717700000,Short,Asia,79471.6,79624.74888,79165.30224000002,1.5274252159368091,3.628900532766787,63.55000000000001,10,STOP,-1.0,1.472217
1778722980000,1778722620000,Long,Asia,79439.3,79306.60392000001,79704.69215999999,-1.8835221986250894,2.8516129767928944,-47.765,12,STOP,-1.0,0.927533
1778725260000,1778724960000,Long,Asia,79603.0,79468.77407999999,79871.45184000002,0.2198908789027501,2.899784054100131,-128.03,12,STOP,-1.0,0.525688
1778728320000,1778728080000,Long,Asia,79234.0,79034.42184,79633.15632000001,-4.711040261149447,5.15193640908712,-91.632,14,STOP,-1.0,1.279757
1778730720000,1778730660000,Long,Asia,79038.1,78917.11576,79280.06848000002,-3.3956467127451333,3.109237785415623,-197.935,10,STOP,-1.0,0.709336
1778736420000,1778736120000,Short,Asia,79496.8,79623.94824,79242.50352000001,4.5976386500915245,4.496506453129613,111.33299999999997,10,STOP,-1.0,0.963182
