ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,exit,result_r,m_taker,m_oi_d,m_tt
1686416760000,1686416580000,Long,NewYork,25608.8,25334.716,26156.967999999997,-10.0,29.873830406986233,STOP,-1.0,0.6714971853,1.3220000000001164,1.241273638
1686440520000,1686440460000,Short,Asia,25847.0,25873.282079999997,25794.435840000006,7.483526250141617,2.325604624138926,TARGET,2.0,0.5834990274,9.427999999999884,1.2424166105
1686441660000,1686441600000,Long,Asia,25836.2,25782.75728,25943.08544,-0.9669396322350451,5.534177574963286,STOP,-1.0,1.080887396,19.156999999991967,1.241847647
1686443400000,1686443100000,Short,Asia,25800.8,25839.655199999997,25723.089600000003,1.5792586312161254,1.9196222582686004,TARGET,2.0,2.7509222181,-12.244999999995343,1.2474708799
1686448800000,1686448500000,Short,Asia,25821.2,25858.57032,25746.459360000004,4.917632123279524,1.6338416671393199,TARGET,2.0,1.0645610025,40.846999999994296,1.2471198889
1686451740000,1686451680000,Short,Asia,25773.3,25809.03072,25701.83856,0.8320735824373616,3.6438953442777353,TARGET,2.0,2.5288373687,0.10599999999976717,1.2531287748
1686452760000,1686452700000,Long,Asia,25753.0,25713.51272,25831.974560000002,-3.5112613828734434,1.9999305136337675,STOP,-1.0,0.8769198772,35.59799999999814,1.2501962408
1686457440000,1686457320000,Long,Asia,25663.6,25619.88768,25751.024639999996,-8.628394463115708,2.688811429352558,TARGET,2.0,0.5250563571,12.528000000005704,1.2429062266
1686472800000,1686472260000,Long,London,25724.6,25662.15384,25849.492319999998,-3.75578945086368,8.50816545509441,TIMEOUT,0.0,0.3929021544,-29.218999999997322,1.2383036493
1686477180000,1686477060000,Long,London,25713.7,25681.83808,25777.42384,-2.5447654583409705,1.576510684009973,TARGET,2.0,0.3915519611,125.0,1.2348395002
1686487260000,1686486660000,Long,London,25766.7,25732.3976,25835.3048,0.5593752248680782,2.789825435382512,STOP,-1.0,0.7811360266,-9.923000000009779,1.2301938854
1686490320000,1686489900000,Long,LondonNY,25766.8,25704.71976,25890.960479999998,-2.853669379825927,4.186206127890384,STOP,-1.0,0.9705196072,-6.944000000003143,1.2293735078
1686491700000,1686491640000,Long,LondonNY,25700.7,25664.452,25773.196,-2.566186611327434,4.5182874083529985,TARGET,2.0,0.6046015419,-31.271999999997206,1.2282082809
1686498720000,1686498120000,Long,LondonNY,25738.7,25707.61744,25800.86512,-1.8472585002934379,1.676759259066353,TARGET,2.0,0.7550678406,4.951000000000931,1.2220057149
1686501720000,1686501660000,Short,LondonNY,25890.4,25935.731999999996,25799.73600000001,7.857026535352819,2.967458760163467,STOP,-1.0,0.9276815521,-6.710000000006403,1.2209334013
1686501900000,1686501840000,Short,LondonNY,25886.0,25968.358079999995,25721.28384000001,6.5334737642781855,5.495971819756805,STOP,-1.0,0.9276815521,-6.710000000006403,1.2209334013
1686514560000,1686514020000,Short,NewYork,26082.4,26157.509279999995,25932.181440000015,10.0,6.1092351093000925,STOP,-1.0,1.6927645594,-62.197000000000116,1.2297765962
1686529140000,1686528720000,Short,Asia,25886.5,25965.555839999997,25728.388320000005,2.0061488623337334,3.085388328627432,STOP,-1.0,0.4256402052,45.120999999999185,1.2456570721
1686530100000,1686529500000,Long,Asia,25922.0,25834.316,26097.368000000002,-2.2485103339120975,2.440417358832436,STOP,-1.0,0.8726578255,51.3810000000085,1.2454171451
1686538020000,1686537960000,Long,Asia,25681.0,25635.9748,25771.0504,-6.5232960908330675,2.178072778827177,STOP,-1.0,0.7735735146,111.3179999999993,1.2507052876
1686545040000,1686544980000,Short,Asia,25793.8,25830.647999999997,25720.104000000003,-0.6758038107866652,3.229657745998848,STOP,-1.0,0.9092739325,-17.631999999997788,1.2439783934
1686550020000,1686549960000,Short,Asia,25765.5,25800.623999999996,25695.252000000008,-2.938350405962026,1.7961724999763231,STOP,-1.0,0.8142790012,-61.32399999999325,1.2409516787
1686551580000,1686551520000,Short,Asia,25859.6,25906.2084,25766.383199999997,2.5053831703636313,3.6158177682832493,TARGET,2.0,2.1649185247,-24.472999999998137,1.239564805
1686575400000,1686575340000,Long,LondonNY,25883.0,25855.49904,25938.001920000002,0.2462801614872784,3.916763068867687,STOP,-1.0,1.0310114221,20.67300000000978,1.2314585418
1686576420000,1686576240000,Long,LondonNY,25866.6,25823.02504,25953.749919999995,-1.3149351415403359,4.5153704845580025,STOP,-1.0,0.5101221665,-25.331999999994878,1.2304224156
1686577140000,1686576900000,Long,LondonNY,25831.6,25785.954719999998,25922.89056,-3.1856568458211787,1.6702674905316675,STOP,-1.0,0.9152015043,128.7899999999936,1.235173489
1686577560000,1686577500000,Long,LondonNY,25837.8,25765.57104,25982.25792,-3.790295236235957,1.5144860487398997,STOP,-1.0,0.9554124777,116.20900000000256,1.2365871461
1686578460000,1686578400000,Long,LondonNY,25795.4,25740.8908,25904.418400000002,-5.604594883224148,1.7610437985530376,STOP,-1.0,1.1269259591,-54.171000000002095,1.2384059329
1686582000000,1686581940000,Short,LondonNY,25820.1,25860.071519999998,25740.15696,-1.5571228135262987,1.659947182805809,STOP,-1.0,0.7661787217,65.52999999999884,1.2399837887
1686586140000,1686585720000,Long,LondonNY,25833.1,25758.8764,25981.547199999994,-4.494583944215674,3.324368014499364,STOP,-1.0,0.8324281743,24.914000000004307,1.2338009052
1686587400000,1686587280000,Short,LondonNY,25868.5,25909.310879999997,25786.878240000005,1.2723101539802044,3.691369584777612,TARGET,2.0,0.897662528,6.455999999991036,1.2305204504
1686590640000,1686590580000,Long,NewYork,25735.1,25619.488,25966.323999999993,-5.469914983283528,16.37412235412065,TIMEOUT,0.0,0.9697521947,38.48099999999977,1.2241284539
1686601380000,1686601320000,Short,NewYork,25843.9,25879.787279999997,25772.12544000001,-0.09175988222943117,2.3928914984507834,STOP,-1.0,1.0577358722,-11.23399999999674,1.2338951318
1686601860000,1686601740000,Short,NewYork,25852.1,25894.6992,25766.901599999997,1.1800648763137005,3.43736848881695,STOP,-1.0,2.3578499385,31.78399999999965,1.2336092246
1686607260000,1686607200000,Short,Asia,25919.5,25959.55104,25839.397920000003,7.695048288871709,3.3023562144834835,STOP,-1.0,2.3154190358,172.19099999999162,1.232675031
1686607560000,1686607500000,Short,Asia,25937.5,25965.755999999998,25880.988000000005,8.343315542515475,2.481046830553474,TARGET,2.0,0.903890429,162.73600000000442,1.2311938984
1686613680000,1686613500000,Long,Asia,25883.2,25850.3032,25948.993600000005,1.4870457951768055,2.812983528262571,TARGET,2.0,0.3984445095,2.1560000000026776,1.2295098482
1686625200000,1686625080000,Short,Asia,26099.3,26140.495679999996,26016.908640000005,7.190781139162471,1.5741230656165541,TARGET,2.0,1.3005459617,118.7100000000064,1.237782427
1686637860000,1686637500000,Short,Asia,26091.7,26127.885599999998,26019.328800000007,10.0,2.168692700115622,TIMEOUT,0.0,1.0929317552,17.281000000002678,1.2436650233
1686643200000,1686642600000,Long,London,26072.9,26041.1504,26136.399200000007,4.472480464236354,4.491428168841982,TARGET,2.0,1.2310857557,100.83999999999651,1.2429029176
1686644100000,1686643920000,Long,London,26068.4,26025.063280000002,26155.07344,3.98307802733487,2.4109533926475213,TARGET,2.0,0.4417021325,59.095000000001164,1.2425773773
1686653280000,1686652680000,Short,London,26133.0,26181.828719999998,26035.342560000005,8.381497667221891,2.635489258318491,STOP,-1.0,1.4205797815,16.44000000000233,1.2497384309
1686655800000,1686655260000,Long,London,26127.7,26100.103199999998,26182.893600000007,2.581382417310369,1.9965533176566066,STOP,-1.0,0.6228132389,-126.0229999999865,1.2470626558
1686657840000,1686657780000,Long,London,26210.0,26169.84736,26290.30528,3.2641906461791126,3.36657042626588,STOP,-1.0,1.323316685,-217.5740000000078,1.2468306582
1686676200000,1686675960000,Short,NewYork,25850.1,25898.7024,25752.8952,-10.0,1.5821943097812523,STOP,-1.0,0.985960882,-18.114000000001397,1.245267025
1686677820000,1686677520000,Long,NewYork,25838.3,25747.48552,26019.92896,-10.0,7.456920589235892,TIMEOUT,0.0,0.8794897101,122.55499999999302,1.2438788365
1686680400000,1686680340000,Short,NewYork,25915.1,25993.7784,25757.743199999997,-1.7923277323236486,4.379051546143646,TIMEOUT,0.0,0.9275507334,-318.25999999999476,1.2426598251
1686684300000,1686683820000,Short,NewYork,25881.1,25928.62632,25786.047359999997,-10.0,2.596062522726278,STOP,-1.0,2.1205196726,34.73399999999674,1.2392609436
1686689280000,1686689040000,Long,NewYork,25886.3,25787.45352,26083.99296,-5.668490597781031,6.06535282170524,TIMEOUT,0.0,1.1631085078,-20.481999999989057,1.2369687964
1686695400000,1686695160000,Long,Asia,25815.7,25784.455919999997,25878.18816000001,-10.0,2.1661381110216924,TARGET,2.0,1.1921433646,32.611000000004424,1.2402121392
1686696480000,1686696360000,Short,Asia,25825.2,25866.07632,25743.447360000002,-10.0,2.4937771196545824,STOP,-1.0,0.641493967,33.32700000000477,1.2396516174
1686697800000,1686697680000,Short,Asia,25848.0,25889.595119999998,25764.809760000004,-10.0,2.2929937319036555,STOP,-1.0,2.1851980784,9.843999999997322,1.2383885496
1686701700000,1686701100000,Short,Asia,25918.0,25958.249999999996,25837.500000000007,0.46708962710758284,1.9884316821572765,STOP,-1.0,1.0479469418,78.8530000000028,1.2346194518
1686703260000,1686703080000,Long,Asia,25992.9,25930.83872,26117.022560000005,2.8062135970493056,2.028942861311677,TIMEOUT,0.0,1.0650224985,101.6759999999922,1.231449264
1686715740000,1686715680000,Short,Asia,25975.8,26013.093839999998,25901.212320000002,1.545999968631679,5.404415784221398,TARGET,2.0,1.0062508115,-28.83299999999872,1.2351024344
1686727380000,1686727320000,Short,Asia,25880.1,25922.721599999997,25794.8568,-4.927739643048279,1.529573511771516,STOP,-1.0,0.8909034412,-21.101999999998952,1.2414216607
1686738300000,1686738180000,Long,London,25965.6,25916.75,26063.299999999996,0.07704482646092273,3.7813655682761738,TIMEOUT,0.0,0.2755476376,-79.37200000000303,1.2353618186
1686742560000,1686742200000,Short,London,25971.4,26009.791199999996,25894.617600000012,4.0876734369747645,5.37841939763425,STOP,-1.0,1.2817987367,-62.3859999999986,1.2384411358
1686745920000,1686745860000,Long,London,25991.9,25930.339119999997,26115.02176000001,0.3631366620732062,4.270189608453868,STOP,-1.0,1.299480882,-73.51200000000244,1.2393580711
1686747420000,1686747180000,Short,London,26004.5,26060.73192,25892.036160000003,4.291118510545559,2.286602631490926,TIMEOUT,0.0,1.2705700004,-64.35399999999208,1.2372121461
1686762300000,1686762000000,Long,NewYork,25962.5,25919.84752,26047.80496,-1.7459054433712198,2.1672957722641213,STOP,-1.0,0.6148905678,-39.80999999999767,1.2345610219
1686762660000,1686762540000,Short,NewYork,25945.0,26009.390879999995,25816.21824000001,2.1104357842960613,2.5730106132051316,STOP,-1.0,0.5681016127,-108.76600000000326,1.2350746642
1686763320000,1686762960000,Long,NewYork,25932.3,25849.304,26098.291999999998,-2.6383163716333655,14.419871498400889,TARGET,2.0,0.7714764634,-6.092999999993481,1.2353896958
1686768300000,1686768240000,Short,NewYork,25946.1,25998.282,25841.735999999997,0.745895167725981,1.5003495699810372,TARGET,2.0,1.2001459726,260.221000000005,1.2446022127
1686773880000,1686773820000,Long,NewYork,25521.9,25441.23072,25683.238560000005,-2.7276913510366847,1.6260163769050755,STOP,-1.0,1.0986867039,784.6729999999952,1.2451355467
1686794280000,1686793920000,Short,Asia,25058.5,25097.061599999997,24981.376800000005,-2.342571680757644,2.473083423189857,STOP,-1.0,0.5346583772,7.213000000003376,1.2045666934
1686802680000,1686802500000,Long,Asia,25011.9,24966.5108,25102.678400000004,-5.3958558183216425,5.0174864772316194,STOP,-1.0,1.3255390169,143.45799999999872,1.1981206722
1686806580000,1686806460000,Long,Asia,25005.2,24971.0072,25073.585600000002,-9.259114860937123,1.9812988253568369,STOP,-1.0,0.8520600278,13.796999999991385,1.191771748
1686807240000,1686806880000,Short,Asia,24992.5,25048.622879999995,24880.25424000001,-2.851226167796383,2.6755821905959722,STOP,-1.0,0.9413467227,-44.62399999999616,1.1919883136
1686807900000,1686807780000,Long,Asia,24979.4,24941.73064,25054.73872,-4.952207863497508,2.0010571586273915,TARGET,2.0,1.0842213981,31.156999999991967,1.1924260689
1686812700000,1686812640000,Long,Asia,24918.0,24839.81224,25074.37552,-6.413048531197903,4.804252307066721,TIMEOUT,0.0,0.6966964479,-198.7960000000021,1.1957347537
1686821100000,1686820980000,Long,London,24947.4,24908.75704,25024.685920000004,-5.338454549594517,2.87474760983854,STOP,-1.0,0.5799737016,43.54000000000815,1.1866109105
1686826140000,1686825900000,Long,London,24900.7,24851.30304,24999.493920000004,-5.528742375587824,2.7303310840855515,STOP,-1.0,1.5358819494,5.68300000000454,1.1847822847
1686827880000,1686827760000,Long,London,24885.0,24842.110399999998,24970.779200000004,-10.0,1.8256969637512055,TARGET,2.0,0.4636319905,57.69899999999325,1.1817412283
1686835380000,1686835320000,Short,LondonNY,25039.3,25095.059999999998,24927.780000000002,1.781145061888456,4.134812968341883,STOP,-1.0,1.6507573962,306.4429999999993,1.1800140635
1686845100000,1686845040000,Long,LondonNY,24955.4,24898.26544,25069.669120000006,-5.874020976972573,1.6588532175730668,TARGET,2.0,0.5672083084,14.44100000000617,1.1754681252
1686848940000,1686848820000,Short,NewYork,24965.9,25034.81184,24828.076320000007,0.880825991440593,1.6191002080273131,STOP,-1.0,0.9636821507,-46.080999999991036,1.1733097994
1686886980000,1686886920000,Short,Asia,25552.1,25599.563279999995,25457.173440000006,5.351340467836196,5.760336755663507,STOP,-1.0,2.4933627394,25.83299999999872,1.2190188132
1686887580000,1686887520000,Short,Asia,25574.2,25614.17496,25494.25008,7.316883257332281,4.2592194616722425,STOP,-1.0,0.9432279312,-0.8760000000038417,1.2183866298
1686888000000,1686887940000,Long,Asia,25556.9,25524.0644,25622.571200000006,3.7197637294734807,2.1431800769222256,STOP,-1.0,1.3890844013,-21.872000000003027,1.2176723844
1686889140000,1686889080000,Short,Asia,25590.8,25637.193359999997,25498.013280000003,6.179138794683507,4.230268690096766,TARGET,2.0,1.2528527317,39.87299999999232,1.2141281127
1686893520000,1686893400000,Long,Asia,25477.5,25444.92776,25542.644480000003,-5.980992817634875,2.9904459012512143,TARGET,2.0,0.7722821078,-2.4499999999970896,1.224740488
1686896040000,1686895920000,Short,Asia,25566.2,25594.859519999998,25508.880960000006,3.5271438319650334,1.5124765726492306,STOP,-1.0,1.0771721444,-49.09900000000198,1.2204842225
1686899760000,1686899460000,Short,Asia,25566.0,25624.983599999996,25448.032800000008,8.585352814912655,2.3630525164792573,TIMEOUT,0.0,1.3977380841,-105.27100000000792,1.2157467156
1686903180000,1686903060000,Short,London,25555.7,25593.35832,25480.383360000003,3.3055283060336063,2.2447805672126417,STOP,-1.0,4.2793216344,-44.38999999999942,1.2236392059
1686910920000,1686910320000,Long,London,25565.2,25527.96128,25639.677440000003,1.7695571352704986,3.046624479069181,STOP,-1.0,0.662730867,149.8070000000007,1.2245557289
1686913740000,1686913680000,Long,London,25542.9,25511.97408,25604.751840000004,-0.16063498349700137,3.815875131698649,STOP,-1.0,0.8701222567,-22.87599999998929,1.218797106
1686914460000,1686914160000,Short,London,25526.3,25579.64736,25419.60528,3.340633344146799,3.046059656213057,STOP,-1.0,0.9625300073,-61.354999999995925,1.2207403974
1686914700000,1686914580000,Long,London,25516.4,25483.5968,25582.006400000006,-2.2567060703310755,4.296015686728448,STOP,-1.0,1.2663054792,128.1649999999936,1.2217029262
1686922200000,1686922080000,Short,LondonNY,25563.6,25643.19816,25404.403679999996,7.688690483694807,6.329408484663319,TARGET,2.0,1.1249522741,75.6649999999936,1.2099897653
1686922620000,1686922560000,Long,LondonNY,25544.8,25514.572,25605.255999999998,0.1378395808452083,1.5905506314726596,STOP,-1.0,0.6649271804,-250.10599999999977,1.2102613286
1686949320000,1686948720000,Short,NewYork,26358.1,26447.140799999997,26180.0184,10.0,2.9362154665705478,TIMEOUT,0.0,0.8887960048,1.1499999999941792,1.2453050229
1686961740000,1686961680000,Long,Asia,26320.5,26291.84968,26377.80064,-1.6603309423622197,2.777312189590319,STOP,-1.0,0.6271231323,-142.61799999998766,1.2554079855
1686976500000,1686976380000,Short,Asia,26296.9,26326.043999999998,26238.61200000001,2.3949385392915508,5.184821303643969,STOP,-1.0,1.3299779483,-57.09299999999348,1.2608809873
1686978000000,1686977880000,Short,Asia,26329.4,26379.887039999998,26228.42592000001,6.001136733592251,5.903589927003525,STOP,-1.0,1.2636865912,-64.0969999999943,1.2649006642
1686987600000,1686987540000,Long,Asia,26618.2,26564.63128,26725.33744,4.862202136279062,2.1757811331758234,STOP,-1.0,1.0265275563,-34.771000000007916,1.2808563121
1686988500000,1686988440000,Long,Asia,26597.2,26530.7584,26730.083200000005,5.254705997420119,4.866494146040339,TIMEOUT,0.0,1.3465841847,98.18600000000151,1.2809794137
1686997440000,1686997380000,Short,London,26596.5,26642.69712,26504.10576,6.556285971131269,2.775642953467106,TARGET,2.0,1.6738589006,-16.387000000002445,1.2829254862
1686997920000,1686997740000,Short,London,26612.0,26651.303999999996,26533.392000000007,6.041861918452869,4.34366011955811,TARGET,2.0,1.8831135578,-9.406000000002678,1.2830451711
1686999960000,1686999540000,Long,London,26585.7,26549.843119999998,26657.413760000007,4.622804257363044,4.572604961257011,STOP,-1.0,0.340058873,42.53900000000431,1.2814542703
1687010040000,1687009800000,Short,LondonNY,26539.9,26592.557039999996,26434.585920000012,2.5185628998676868,2.1557089633217372,TARGET,2.0,1.6476754513,32.37200000000303,1.2838373508
1687015200000,1687014900000,Long,LondonNY,26478.3,26388.872,26657.156,-6.387996040101861,11.10709552202356,STOP,-1.0,0.526967884,-161.84799999999814,1.280745319
1687024500000,1687024200000,Long,NewYork,26411.4,26382.8768,26468.446400000008,-5.2369404469663445,2.49024666162579,TARGET,2.0,0.8869037491,11.329000000012456,1.2853192577
1687028100000,1687028040000,Short,NewYork,26510.6,26549.62272,26432.554559999997,0.8378206439621169,2.1051905516014395,TIMEOUT,0.0,0.7757491807,10.573999999993248,1.2855937304
1687031040000,1687030800000,Short,NewYork,26492.1,26523.701999999997,26428.896,-4.5575955400836605,2.2983214789447066,STOP,-1.0,0.9447806098,39.13999999999942,1.2803125058
1687061400000,1687061280000,Short,Asia,26540.1,26567.63712,26485.025759999997,10.0,2.40553289329179,TARGET,2.0,0.8643697205,32.73000000001048,1.2832125233
1687080120000,1687080060000,Long,London,26468.4,26428.84,26547.520000000004,-10.0,3.1888292261961846,TIMEOUT,0.0,1.4843706022,-48.0399999999936,1.2716246307
1687083540000,1687083480000,Long,London,26483.5,26452.22128,26546.057439999997,-4.110492716891256,1.8197937132689592,TIMEOUT,0.0,0.462344246,-20.146000000007916,1.2715215524
1687085160000,1687084740000,Long,London,26494.5,26443.827999999998,26595.844000000005,-9.386004056792393,1.6710637361924283,STOP,-1.0,0.7975324318,20.695999999996275,1.2730703905
1687088100000,1687088040000,Short,London,26481.7,26516.195999999996,26412.70800000001,-3.1109274499054704,1.5927433142979779,STOP,-1.0,1.2009272747,-33.23000000001048,1.2725091452
1687091820000,1687091460000,Long,London,26473.8,26404.659359999998,26612.081280000002,-4.511520437268731,9.743721234105806,TIMEOUT,0.0,0.3444044676,14.346999999994296,1.2674569862
1687094820000,1687094460000,Long,LondonNY,26542.0,26471.10616,26683.78768,-2.5109655155209905,1.7048646179463447,STOP,-1.0,1.0282534371,37.927999999999884,1.2694082642
1687104420000,1687104240000,Long,LondonNY,26545.8,26489.99104,26657.417919999996,0.9214982639792386,3.8551689831499525,TIMEOUT,0.0,0.8401743974,18.30000000000291,1.2654702562
1687104600000,1687104540000,Short,LondonNY,26531.4,26617.977359999997,26358.24528000001,5.237482028132341,21.482292084326087,STOP,-1.0,0.5358053828,12.173999999999069,1.2652679087
1687109940000,1687109520000,Long,NewYork,26583.3,26528.85992,26692.18016,2.068040494518669,1.5013887549815172,TIMEOUT,0.0,0.6327838648,20.9829999999929,1.2572405596
1687110360000,1687110300000,Short,NewYork,26600.0,26649.00216,26501.99568,5.160431699344602,2.667962352006316,TIMEOUT,0.0,1.9164208933,160.53800000000047,1.2612786264
1687115760000,1687115640000,Long,NewYork,26598.9,26572.62488,26651.450240000006,10.0,1.885006073453887,TARGET,2.0,0.4361014,-27.245999999999185,1.2612831315
1687116600000,1687116420000,Short,NewYork,26620.9,26663.914079999995,26534.871840000014,9.602990716134592,4.089439542705579,STOP,-1.0,2.3550592885,35.99000000000524,1.2608996079
1687118520000,1687118400000,Short,NewYork,26606.3,26730.767519999998,26357.364960000003,10.0,20.337844426716895,TARGET,2.0,1.0772041482,-5.61699999999837,1.2587080397
1687129380000,1687129200000,Long,Asia,26387.2,26209.91528,26741.76944,-7.342295270338277,34.55240736754804,TIMEOUT,0.0,0.4979797307,-82.37099999999919,1.2588447285
1687154700000,1687154460000,Short,Asia,26452.0,26489.37456,26377.25088,8.901971523218572,3.682116446067767,TARGET,2.0,0.8695637523,45.8579999999929,1.2572762358
1687160460000,1687159920000,Long,Asia,26424.0,26353.10064,26565.79872,-0.773657661740457,7.14003134677846,STOP,-1.0,1.3428810919,-52.70200000000477,1.25531495
1687163700000,1687163580000,Short,London,26430.8,26469.858959999998,26352.682080000002,9.098983761762714,3.63592746119641,TARGET,2.0,0.6880470292,28.84199999998964,1.2565027359
1687172460000,1687172160000,Long,London,26377.4,26342.60904,26446.981920000006,-4.060028610120279,4.764543742883727,TARGET,2.0,1.0028292489,70.33000000000175,1.2549957067
1687175700000,1687175220000,Short,London,26406.7,26441.03592,26338.028160000005,3.969905368545528,1.5187338909923127,STOP,-1.0,0.8765737245,81.6200000000099,1.2537097671
1687176000000,1687175820000,Short,London,26434.0,26460.651599999997,26380.696800000005,3.2945377290150177,3.6875382863185546,STOP,-1.0,0.8257492114,-19.872000000003027,1.2519300453
1687187760000,1687187280000,Long,LondonNY,26401.6,26348.004719999997,26508.79056,-4.0597508477486945,2.208545609386828,STOP,-1.0,0.6758978241,-52.137999999991735,1.2515185504
1687198620000,1687198500000,Short,NewYork,26931.1,27098.661599999996,26595.976800000004,3.713087479727546,5.661041288492894,TARGET,2.0,1.0922688949,690.5439999999944,1.2580867672
1687217100000,1687216680000,Long,Asia,26758.1,26680.6384,26913.023199999996,10.0,3.782880516496131,TARGET,2.0,1.1046968821,105.92500000000291,1.258262214
1687232700000,1687232640000,Long,Asia,26900.1,26871.085919999998,26958.12816,-5.552706227458844,2.1441644953371397,TARGET,2.0,1.3854769719,28.19999999999709,1.2645411577
1687237380000,1687237320000,Short,Asia,26949.5,26996.079599999997,26856.340800000005,1.7142913407390532,2.062475811802786,STOP,-1.0,1.24300849,32.562000000005355,1.2651048936
1687237680000,1687237620000,Short,Asia,26968.9,27001.183679999995,26904.332640000015,1.8877393501396738,1.902892225271863,STOP,-1.0,0.9209718824,230.22999999999593,1.2628869589
1687237980000,1687237920000,Short,Asia,26981.0,27013.99392,26915.01216,2.3089090061464406,2.7983932452576834,STOP,-1.0,1.7929965268,92.46800000000803,1.264520766
1687238340000,1687238280000,Short,Asia,26988.1,27020.599199999997,26923.1016,2.9014283317722374,1.6338307273472181,STOP,-1.0,1.6125559703,137.12199999998847,1.2635611439
1687238520000,1687238460000,Short,Asia,26980.1,27045.819359999998,26848.66128,3.72006128559884,2.7653857796550128,TARGET,2.0,1.0960417744,123.75500000000466,1.2641177995
1687241400000,1687241340000,Long,Asia,26772.3,26712.213119999997,26892.473760000004,-6.018807833428896,2.5063233524463886,TIMEOUT,0.0,0.9185114112,-290.33400000000256,1.2567807502
1687249440000,1687249380000,Long,London,26760.7,26730.5984,26820.903200000004,-10.0,2.4588379911748914,STOP,-1.0,0.6385711754,118.76400000001013,1.2515817401
1687251600000,1687251120000,Long,London,26756.9,26701.221919999996,26868.25616000001,-10.0,2.4672933082596913,STOP,-1.0,1.6105096916,-66.00200000000768,1.2506111462
1687256040000,1687255560000,Long,London,26782.7,26714.1116,26919.876800000002,-10.0,2.1908817711323114,TARGET,2.0,0.7955777142,35.85699999998906,1.2535866042
1687257600000,1687257000000,Long,London,26796.0,26743.588,26900.824,-8.811324461780023,1.5518455227866883,STOP,-1.0,0.7860772974,-261.6790000000037,1.2536051969
1687262400000,1687262280000,Short,London,26877.6,26920.118879999995,26792.562240000007,0.47474117215250566,2.8547521567352874,STOP,-1.0,2.0298836003,12.594000000011874,1.2470560918
1687263000000,1687262760000,Short,London,26918.1,26963.853839999996,26826.592320000003,1.8400831661942376,5.575426920108648,TARGET,2.0,0.7674335789,144.97299999999814,1.2474186335
1687267920000,1687267860000,Short,LondonNY,26896.0,26944.138079999997,26799.723840000006,1.5816341877208904,3.399691488517775,TARGET,2.0,1.2022486704,117.83199999999488,1.2317191571
1687268880000,1687268280000,Long,LondonNY,26929.5,26834.21544,27120.06912,-1.5581265568271503,2.110043387258536,STOP,-1.0,0.9894803891,43.19000000000233,1.230478186
1687269660000,1687269480000,Long,LondonNY,26822.7,26778.559999999998,26910.980000000007,-1.9136289681100256,6.15908286402906,STOP,-1.0,0.9076303762,160.153999999995,1.2315823626
1687271460000,1687271160000,Long,LondonNY,26715.1,26633.775919999996,26877.748160000003,-5.479678196241278,4.827749814036446,TARGET,2.0,0.8415542022,88.15200000000186,1.2313972163
1687279320000,1687278900000,Short,LondonNY,27227.1,27319.438079999996,27042.423840000003,7.580915132313149,2.3274896677528227,STOP,-1.0,0.9151985309,860.6610000000073,1.2178863841
1687291560000,1687291200000,Short,NewYork,27916.0,28019.197439999996,27709.605120000007,10.0,1.5485481863188515,STOP,-1.0,1.369517283,47.68300000000454,1.226393015
1687301820000,1687301700000,Short,Asia,28203.8,28284.50952,28042.38096,10.0,2.0102721169013793,STOP,-1.0,1.2703909781,138.82699999999022,1.2355671381
1687303260000,1687302900000,Long,Asia,28173.6,28116.588719999996,28287.622560000003,10.0,2.352046460833018,TARGET,2.0,0.9873159081,126.90199999998731,1.2340033261
1687314900000,1687314780000,Long,Asia,28809.8,28732.295759999997,28964.808480000003,4.406050939013607,2.031568582558405,STOP,-1.0,0.6025699427,38.2560000000085,1.2678259706
1687326780000,1687326720000,Short,Asia,28873.7,28973.159999999996,28674.78000000001,7.44824288068705,6.102207004651804,STOP,-1.0,0.7509791768,159.1860000000015,1.2955594919
1687327200000,1687327140000,Short,Asia,28931.7,29010.089519999998,28774.920960000007,5.188525217035584,2.859549793151994,TARGET,2.0,1.5979202372,45.50299999999697,1.2967891085
1687335480000,1687335240000,Short,London,28848.3,28922.719679999995,28699.46064000001,10.0,2.2507271183846145,STOP,-1.0,1.4959922455,296.7609999999986,1.2964294204
1687340820000,1687340760000,Short,London,28917.9,28969.156799999997,28815.38640000001,10.0,1.8007103073119803,STOP,-1.0,1.1615582664,98.54099999999744,1.3033757067
1687343520000,1687343220000,Short,London,28946.7,29012.291279999998,28815.517440000007,10.0,2.2483947560823565,TARGET,2.0,1.3727541848,-3.989000000001397,1.3041238226
1687348920000,1687348860000,Long,London,28930.0,28859.19416,29071.61168,3.5028477691421065,2.2531841336566227,TARGET,2.0,0.7504591943,-1.5829999999987194,1.2969148295
1687354980000,1687354800000,Short,LondonNY,29061.1,29136.390479999995,28910.519040000006,10.0,3.118177192620104,STOP,-1.0,1.1064868065,321.91799999999057,1.2914397792
1687381320000,1687381140000,Short,NewYork,29875.8,30023.999999999996,29579.400000000005,9.540917293115518,2.131109349684736,STOP,-1.0,0.9571458826,90.75299999999697,1.3815515675
1687400100000,1687399620000,Long,Asia,30152.0,30065.22856,30325.54288,-0.4162826229806994,2.0621296068428365,TARGET,2.0,0.8113221235,-36.69099999999162,1.4014220147
1687400460000,1687400220000,Short,Asia,30164.7,30237.37056,30019.358880000003,3.3445433000433704,5.057881213582893,STOP,-1.0,0.7997030242,117.70699999999488,1.4028415347
