bar_ts,side,lvl,atr,r,oos,kind,regime,m5_delta_at_level,m5_absorption_ratio,m5_large_order_z,m5_stacked_imb,m5_exhaustion,m5_vol_concentration,m5_level_near_poc,m5_bar_imb_ratio,m5_delta_norm_bar,m15_delta_at_level,m15_absorption_ratio,m15_large_order_z,m15_stacked_imb,m15_exhaustion,m15_vol_concentration,m15_level_near_poc,m15_bar_imb_ratio,m15_delta_norm_bar,h1_delta_at_level,h1_absorption_ratio,h1_large_order_z,h1_stacked_imb,h1_exhaustion,h1_vol_concentration,h1_level_near_poc,h1_bar_imb_ratio,h1_delta_norm_bar
1779361200000,long,77150.0,181.47386011174905,-1.499999999999975,True,H5,chop,-0.544,14.2683,-0.7245,4.0,-0.544,0.4734,0.0,0.194,0.2491,-12.333,22.4487,-0.5267,8.0,-6.45,0.1672,0.0,0.0947,0.5422,-11.48,2.4021,-0.5067,8.0,-6.45,0.1347,0.0,-0.009,-0.1129
1779572700000,long,76640.0,287.3374336796005,-1.2713440842588049,True,H5,chop,5.97,0.4599,0.9391,3.0,4.117,0.3509,0.0,-0.057,-0.0514,-0.524,1.1936,-0.3427,3.0,3.141,0.3655,0.0,-0.2401,-0.6004,5.223,0.7357,-0.0381,7.0,-7.53,0.1283,0.0,-0.2121,-4.6511
1779633000000,long,76370.0,180.80146530371377,-1.2112778406619369,True,H5,chop,0.465,0.9599,0.901,14.0,-5.908,0.1708,1.0,-0.2213,-0.7109,-6.037,3.2764,-0.851,6.0,-8.636,0.2122,0.0,0.3508,1.6229,33.174,0.4032,0.5814,17.0,-1.221,0.0844,0.0,-0.1627,-6.1001
1779805800000,short,77940.0,330.1074912790045,14.861857023472451,True,H5,trend,4.794,1.077,2.6506,7.0,-2.328,0.2256,0.0,0.0512,0.2995,-3.242,0.6635,-0.2047,1.0,0.346,0.0695,0.0,-0.2063,-3.1939,1.552,1.0216,3.1616,3.0,-2.328,0.0445,0.0,-0.0422,-1.6211
1779920100000,long,74350.0,248.35498533867445,-1.3798826639806872,True,H5,chop,-0.237,1.0192,1.6995,5.0,-5.442,0.2216,0.0,-0.21,-0.3817,-3.925,82.7708,-0.7533,4.0,-0.196,0.1363,0.0,0.1871,0.8473,-4.823,1.3295,-0.2306,7.0,-0.196,0.0835,0.0,-0.111,-1.8606
1779941700000,long,73020.0,303.3423036683214,0.5325527765587093,True,H5,chop,-3.593,2.1827,0.2224,7.0,-3.593,0.2098,0.0,-0.1064,-0.115,3.298,0.6052,-0.4028,3.0,-1.047,0.1732,0.0,-0.1076,-0.4539,-8.158,1.4147,-0.4572,9.0,-0.02,0.0695,0.0,-0.1595,-3.8777
1779979500000,long,72780.0,287.59676113811304,-1.500000000000008,True,H5,chop,2.493,0.5237,-0.4105,3.0,-0.516,0.1756,0.0,0.0968,0.2101,9.917,0.1512,-0.1546,5.0,-4.752,0.1111,0.0,0.0161,0.0604,10.857,0.6643,-0.2666,4.0,8.154,0.0556,0.0,-0.0068,-0.3186
1780070400000,long,73770.0,297.0863108388743,-1.3321545053527524,True,H5,chop,-21.632,6.0401,1.0944,11.0,0.32,0.3029,1.0,-0.5448,-0.7481,-11.231,2.1825,-0.035,6.0,-0.815,0.182,0.0,0.3276,1.7432,-9.316,1.5368,-0.0864,5.0,-3.016,0.0697,0.0,0.1315,2.4177
1780271100000,long,73550.0,158.53052897054405,1.2211864526393446,True,H5,chop,23.504,0.0359,1.2327,3.0,-1.34,0.3562,0.0,-0.0677,-0.1089,-5.639,3.0146,0.2543,2.0,8.707,0.3624,0.0,0.1188,0.2149,9.751,0.6751,1.5575,11.0,-1.844,0.0998,0.0,-0.0718,-1.3354
1780279200000,long,73230.0,205.2051895247913,1.4050958168327685,True,H5,chop,-17.007,40.9225,0.6116,4.0,-17.007,0.2886,0.0,-0.4422,-0.611,-3.094,1.2412,1.9275,4.0,-0.764,0.1845,0.0,0.0191,0.0648,-3.094,1.2412,1.0167,4.0,-0.764,0.0991,0.0,-0.0218,-0.2034
1780330500000,long,70830.0,316.12850761132023,0.7648808072259243,True,H5,chop,-5.221,1.2185,0.5699,3.0,-5.065,0.1968,0.0,-0.0498,-0.2907,3.969,0.4804,-0.5077,2.0,-3.463,0.2613,0.0,0.0986,0.5341,-1.252,1.0397,0.3099,3.0,-5.065,0.0695,0.0,0.0854,2.6028
1780366500000,long,70280.0,304.0436541070993,-1.180445158188752,True,H5,trend,-8.488,2.0781,0.5917,5.0,0.855,0.2653,0.0,-0.2107,-0.4293,9.194,0.1715,-0.3157,5.0,-0.346,0.1151,0.0,0.0531,0.4744,-3.497,1.1076,0.232,6.0,-3.75,0.0814,0.0,-0.1187,-3.6271
1780394400000,long,69370.0,279.8142082499925,-1.5000000000000338,True,H5,chop,-1.0,1.448,-0.3726,1.0,0.578,0.5916,0.0,-0.2804,-0.1456,-8.047,9.0149,-0.3332,2.0,-3.447,0.1238,0.0,0.2007,0.8588,-8.047,9.0149,-0.8507,2.0,-3.447,0.1323,0.0,0.07,0.757
1780450200000,short,66990.0,396.6000096256331,-0.3790535358827331,True,H5,trend,6.917,1.911,2.1276,4.0,-0.402,0.3667,0.0,0.2401,0.1069,0.398,1.1337,-0.2911,1.0,-0.028,0.0988,0.0,-0.4229,-1.1257,6.364,1.518,0.1177,3.0,-0.028,0.0776,0.0,-0.0996,-0.8745
1780466400000,short,67320.0,398.6819719261903,-1.3162137164932246,True,H5,chop,-2.354,0.8473,0.2437,9.0,-2.448,0.2887,0.0,0.304,0.5139,4.915,8.3799,-0.2917,3.0,0.198,0.5147,0.0,-0.332,-1.0586,9.035,1.5681,0.1442,8.0,-1.336,0.1894,0.0,-0.0515,-0.5068
1780537500000,short,62790.0,483.52142415229775,-1.1002223212672118,True,H5,trend,-2.051,0.7483,1.2971,2.0,-0.372,0.205,0.0,-0.0388,-0.0216,6.917,5.3751,-0.5699,3.0,0.172,0.1135,0.0,-0.2777,-2.4412,3.429,1.0783,1.1456,2.0,-0.565,0.0725,0.0,-0.0867,-2.2824
1780563600000,short,63600.0,421.47921105273537,0.6007056557859651,True,H5,chop,-1.205,0.81,1.4241,4.0,-0.949,0.218,0.0,0.0952,0.0476,0.347,14.88,-1.081,3.0,0.183,0.1197,0.0,-0.2731,-0.5928,0.347,14.88,-1.1445,7.0,0.183,0.0605,0.0,-0.0896,-1.5276
1780622100000,long,63280.0,336.3251522064513,-1.1327621936764087,True,H5,chop,7.133,0.1087,0.7322,4.0,-4.465,0.2493,0.0,0.2741,0.1973,-7.661,3.8747,1.3771,3.0,-4.588,0.1512,0.0,0.0821,0.0901,-3.437,1.1178,2.1135,2.0,2.157,0.0862,0.0,-0.055,-0.3997
1780648200000,short,62800.0,500.61715173512727,0.7178716287297102,True,H5,chop,11.759,1.9816,4.9711,4.0,-0.051,0.2689,1.0,0.1102,0.0537,9.049,42.5092,-0.1995,4.0,-3.172,0.1663,0.0,-0.0731,-0.1514,13.02,1.5009,1.1757,2.0,-4.039,0.0858,0.0,-0.1102,-1.1774
1780729200000,long,60740.0,428.2552862746564,0.9455383023718594,True,H5,chop,-1.358,1.0586,2.8908,12.0,-0.036,0.2122,1.0,-0.4817,-0.6343,-10.107,4.472,-0.0739,9.0,-1.576,0.1642,0.0,0.2891,0.9812,-10.107,4.472,-0.4242,9.0,-1.576,0.1344,0.0,0.107,0.7669
1780877700000,long,63190.0,417.7976260862986,-1.257219281704711,True,H5,trend,-1.468,1.4003,0.9611,3.0,-2.525,0.3085,0.0,-0.1384,-0.0434,0.477,0.6713,-0.8826,2.0,0.245,0.1276,0.0,0.097,0.1707,-1.849,1.1428,0.1358,2.0,-2.525,0.0614,0.0,0.0624,0.5551
1780926300000,long,63440.0,363.6176429687804,0.8045685506258655,True,H5,chop,-33.263,5.2047,2.2261,6.0,-6.975,0.2086,1.0,-0.4293,-0.8125,-0.611,2.7019,-0.8962,5.0,-0.024,0.1439,0.0,0.0106,0.0359,-33.166,2.5795,0.977,3.0,-2.64,0.076,0.0,-0.0676,-1.0832
1781133300000,long,61170.0,272.6122298451877,13.58593264672264,True,H5,chop,-3.206,1.9011,-0.181,2.0,-1.458,0.47,0.0,0.2495,0.167,-0.339,1.2174,-0.6163,6.0,-0.616,0.1717,0.0,0.4015,1.3283,-3.545,1.6928,-0.4723,9.0,-0.616,0.1379,0.0,0.0041,0.0339
1781275500000,long,63480.0,245.1577935613611,-1.4318602589294167,True,H5,trend,-21.243,26.7179,1.3875,18.0,-5.843,0.1977,0.0,-0.6142,-1.2347,2.194,0.4926,-0.4713,4.0,0.962,0.1741,0.0,0.3208,2.941,-11.295,1.4777,0.7419,9.0,9.4,0.0627,0.0,0.1287,3.2748
1781544600000,long,66790.0,218.5954669735262,-1.4606254897184303,True,H5,chop,-2.332,2.463,-0.2981,9.0,-7.852,0.4098,0.0,-0.4509,-0.3282,-4.705,4.5086,-0.4393,3.0,-1.259,0.1905,0.0,-0.1319,-0.3758,11.594,0.7218,0.8802,11.0,-1.259,0.1207,0.0,-0.1102,-1.8332
1750638600000,long,100550.0,480.09610512646015,0.15345219086400702,False,H21,trend,0.469,0.0,-0.8023,1.0,0.469,0.3321,0.0,0.3342,0.1001,-5.899,23.4297,-0.4108,3.0,0.936,0.0964,0.0,0.3998,1.4731,8.786,0.6963,0.9671,4.0,0.936,0.0637,0.0,0.1075,1.375
1752800400000,long,119780.0,475.447679186993,-1.3149137256407069,False,H21,trend,4.706,0.0754,-0.542,3.0,0.31,0.2815,0.0,-0.0688,-0.0591,-0.498,1.1888,-0.476,5.0,0.046,0.0754,0.0,0.3731,1.4515,-0.498,1.1888,-0.6897,4.0,0.046,0.0545,0.0,0.1582,1.658
1756141200000,long,112180.0,420.7743678827919,-1.3332546150697562,False,H21,chop,0.229,0.2442,-1.0713,7.0,0.229,0.3077,0.0,-0.4165,-0.2094,-11.866,10.6786,0.0121,12.0,-0.016,0.1438,0.0,-0.1315,-0.4113,-11.866,10.6786,-0.6026,12.0,-0.016,0.0774,0.0,-0.1374,-1.2962
1758703500000,long,112510.0,212.2594721305442,1.8004725505881192,False,H21,chop,0.021,0.0,-0.8637,1.0,0.257,0.4835,0.0,0.3099,0.1487,0.885,0.7701,-0.4032,1.0,2.103,0.2155,0.0,0.3636,0.5939,-7.587,1.7725,-0.0564,6.0,-4.997,0.1442,0.0,-0.1512,-1.1306
1758893400000,long,109050.0,335.3866555224246,1.0549825925011267,False,H21,chop,0.051,0.0727,-0.9372,2.0,0.051,0.3586,0.0,0.2127,0.0596,-0.158,1.6245,-0.8159,3.0,0.664,0.1334,0.0,0.1156,0.4547,-5.646,4.4981,-0.7496,4.0,0.664,0.0706,0.0,0.0018,0.0205
1759338900000,long,117240.0,332.0008874419518,-1.4414144827417812,False,H21,chop,0.459,0.8125,-0.4685,8.0,-2.423,0.1814,0.0,-0.3086,-0.2803,-2.376,1.4698,0.5985,1.0,0.643,0.1236,0.0,0.0854,0.1405,-10.831,1.9695,0.6025,11.0,9.155,0.0593,0.0,-0.122,-1.626
1760238000000,long,110040.0,543.2875530814413,16.26753631639926,False,H21,trend,1.233,0.1807,-0.5175,2.0,0.547,0.1241,0.0,0.2234,0.0753,-3.079,2.377,-0.2252,5.0,2.654,0.1179,0.0,0.2925,1.7495,-3.079,2.377,-0.4683,5.0,2.654,0.0863,0.0,0.1794,1.7462
1760454900000,long,111130.0,566.9836284802058,0.8631414713774753,False,H21,chop,-28.011,312.2333,1.7874,12.0,2.591,0.2258,0.0,-0.5084,-0.3726,4.81,0.2944,-0.3517,8.0,-3.631,0.135,0.0,0.2336,0.5222,-23.201,4.3591,0.7278,8.0,-3.631,0.0367,0.0,0.2611,4.0666
1762308900000,long,101020.0,757.3854340182999,2.465419080075559,False,H21,chop,-0.176,1.0616,-0.5945,5.0,0.251,0.1281,0.0,-0.317,-0.2208,2.613,0.1943,-0.6853,5.0,0.312,0.0746,0.0,-0.0725,-0.0946,10.371,0.3825,-0.1693,5.0,0.302,0.0416,0.0,0.0341,0.2946
1762317000000,long,101530.0,627.8221126936152,0.6798442446838285,False,H21,chop,-3.47,2.6779,-0.184,33.0,-0.317,0.2089,0.0,-0.7164,-0.5399,-4.607,2.1217,1.0829,4.0,-5.139,0.1119,0.0,0.2504,0.3081,-8.077,2.308,-0.0528,14.0,-5.139,0.0554,0.0,-0.1904,-0.9329
1762455600000,long,101630.0,591.3849219424798,-1.2148135593020049,False,H21,chop,-0.317,1.2274,-0.2421,16.0,-0.317,0.3094,0.0,-0.1442,-0.0922,-4.521,1.7569,0.8526,6.0,-1.526,0.1079,0.0,0.0709,0.1011,-3.459,1.2533,1.2007,12.0,-4.293,0.0552,0.0,-0.0427,-0.1964
1763490600000,long,93180.0,520.4517030385283,-1.223795982067092,False,H21,chop,2.798,0.1888,-0.073,7.0,0.631,0.2217,0.0,-0.2577,-0.0959,0.665,0.8919,0.6442,5.0,-0.741,0.1227,0.0,0.054,0.0524,3.463,0.6393,-0.5421,5.0,-0.741,0.0985,0.0,0.1068,0.6851
1763752500000,long,84460.0,806.7630101771053,-1.130862469731752,False,H21,chop,-0.252,29.0,-0.889,9.0,-0.289,0.171,0.0,-0.2212,-0.0752,-0.499,1.1792,0.0505,6.0,-0.445,0.1195,0.0,0.0988,0.0802,-0.583,1.1595,-0.8885,6.0,1.807,0.0401,0.0,-0.1598,-0.6523
1763759700000,long,84460.0,698.7254180861745,-1.1510965498996328,False,H21,trend,1.119,0.3689,-0.6466,9.0,-6.505,0.2309,0.0,-0.3753,-0.155,-6.386,11.2669,-0.211,6.0,2.568,0.1039,0.0,0.4239,0.6506,-7.063,3.1874,-0.3667,13.0,-5.583,0.051,0.0,0.1247,0.7063
1764109800000,long,87050.0,407.9758140368792,0.8415378351381846,False,H21,chop,22.555,0.1183,3.8923,2.0,1.687,0.3663,1.0,0.251,0.0965,0.255,0.6352,-1.048,1.0,0.114,0.092,0.0,0.5407,1.7168,22.81,0.132,1.2088,15.0,0.027,0.0401,0.0,0.066,0.5993
1764789300000,long,92540.0,476.12496804429446,3.4164874963009644,False,H21,chop,-0.507,3.1392,-1.4634,4.0,-0.507,0.2353,0.0,-0.2132,-0.0743,1.326,0.6911,0.3719,2.0,3.941,0.17,0.0,0.164,0.1001,2.046,0.5993,-0.4836,3.0,3.941,0.1193,0.0,0.12,0.4551
1764819900000,long,93430.0,366.4994729391066,-1.3186566656247416,False,H21,chop,-6.022,4.752,0.8711,2.0,-0.105,0.3393,0.0,0.0329,0.0103,0.089,0.586,-1.3675,1.0,-3.238,0.1773,0.0,0.13,0.0976,-19.811,3.2125,1.7671,5.0,-4.589,0.0653,0.0,-0.1913,-1.1373
1764947700000,long,90960.0,418.6602003473916,-1.2715806276919928,False,H21,chop,-0.426,1.0378,1.1406,3.0,-3.096,0.1547,0.0,0.2056,0.3796,-1.885,1.5603,-0.6326,6.0,-0.446,0.1098,0.0,0.0372,0.1183,12.487,0.6719,0.6248,7.0,0.34,0.049,0.0,0.0813,2.1894
1764962100000,long,89030.0,511.38281577647496,0.5827589576199754,False,H21,chop,-0.896,8.7913,-0.6935,2.0,3.961,0.2522,0.0,0.3945,0.2401,-2.191,4.4181,-0.7667,5.0,-11.381,0.1056,0.0,0.2195,0.4453,-3.087,5.0833,-1.1482,5.0,0.262,0.0422,0.0,0.067,0.4628
1765873800000,long,86160.0,268.788345150186,1.3727033679994398,False,H21,chop,3.321,0.4018,1.2408,6.0,0.185,0.2824,0.0,-0.0326,-0.0145,0.437,0.643,-0.5386,2.0,0.348,0.2676,0.0,0.0864,0.0707,7.882,0.3066,0.111,2.0,-4.409,0.0975,0.0,0.063,0.2988
1766094300000,long,85250.0,603.2800068677246,4.1673054878555,False,H21,chop,2.455,0.9235,4.1154,12.0,-14.372,0.2525,1.0,-0.505,-0.4408,-8.116,5.4157,0.3756,2.0,-0.572,0.1405,0.0,0.2221,0.2935,3.719,0.9188,2.4463,3.0,4.707,0.0871,0.0,0.111,1.0335
1767016800000,long,87300.0,263.3607466120683,2.0997972316704177,False,H21,chop,6.374,0.187,1.3387,2.0,-2.726,0.2281,0.0,0.0993,0.0548,-2.789,1.5551,-0.056,2.0,-0.872,0.1963,0.0,-0.0989,-0.1897,19.589,0.5738,1.7456,3.0,-0.872,0.048,0.0,-0.063,-1.5859
1768229100000,long,90620.0,287.8016011518498,6.5800653149741475,False,H21,chop,-2.611,1.9842,-0.2399,9.0,0.05,0.1246,0.0,-0.287,-0.7351,0.011,0.9967,-0.5476,5.0,0.609,0.0924,0.0,0.036,0.1738,-5.695,1.3692,0.0725,6.0,-5.874,0.056,0.0,-0.0736,-1.8219
1768869900000,long,92670.0,227.62855028991268,-1.4999999999999831,False,H21,chop,-3.93,3.3505,0.2562,5.0,2.227,0.3628,1.0,-0.3792,-0.169,1.692,0.6232,-0.1849,4.0,0.09,0.2854,1.0,0.012,0.0131,-6.421,1.5489,0.917,3.0,-1.638,0.0956,0.0,0.0883,0.7176
1769438700000,long,87810.0,270.9786104653319,1.2097126390790465,False,H21,chop,1.89,0.1729,-0.9823,6.0,1.89,0.1025,0.0,0.1244,0.7261,0.485,0.9008,-0.626,4.0,1.559,0.097,0.0,-0.1211,-0.7284,-1.137,1.2037,-0.8961,4.0,-0.022,0.0423,0.0,0.0414,1.0399
1769783400000,long,82760.0,372.41364033349527,-1.2777825213581355,False,H21,trend,0.242,0.3006,-0.5874,2.0,0.242,0.5887,0.0,-0.5614,-0.2561,-2.591,18.3893,-0.7908,9.0,-1.196,0.1079,0.0,0.279,2.6128,-2.509,9.8972,-1.1157,4.0,0.514,0.0599,0.0,0.0847,1.6575
1769798700000,long,83050.0,619.5785639314115,-1.1675534081445298,False,H21,trend,2.935,0.1317,-0.3653,6.0,0.538,0.0948,0.0,0.3892,0.6819,-7.077,5.6134,-0.3995,5.0,-4.709,0.083,0.0,0.0471,0.3248,-8.631,2.051,-0.0128,10.0,-0.001,0.0347,0.0,-0.0345,-0.6554
1769895000000,long,77760.0,739.4200169589578,-1.1314543801502146,False,H21,trend,-0.381,1.1147,-0.0912,3.0,3.457,0.1523,0.0,0.4513,0.4961,1.75,0.6964,-0.3258,7.0,0.354,0.1065,0.0,0.062,0.1486,6.291,0.6771,0.0756,3.0,0.895,0.0639,0.0,0.1563,1.3242
1770237000000,long,73500.0,675.1705652294173,-1.136076725988168,False,H21,chop,0.586,0.2102,-0.9766,4.0,0.586,0.1886,0.0,-0.0591,-0.0112,-2.667,1.7766,0.5412,4.0,-2.392,0.1319,0.0,0.0145,0.0091,6.394,0.7546,1.5788,3.0,-2.392,0.0978,0.0,0.1369,0.5559
1770480000000,long,69000.0,548.5345213837027,-1.1572371412147975,False,H21,trend,0.4,0.1886,-0.8821,2.0,0.4,0.4218,0.0,0.4767,0.3294,-1.295,1.358,-0.9025,2.0,1.701,0.0614,0.0,0.0215,0.416,-0.068,1.0028,-0.253,11.0,-11.845,0.0507,0.0,-0.0026,-0.0704
1770653700000,long,69150.0,522.9789980408141,0.49924327932499835,False,H21,chop,9.645,0.2721,1.7648,2.0,-0.289,0.3422,0.0,0.3799,0.1655,-1.583,8.798,-0.7094,3.0,-0.147,0.1196,0.0,0.1744,0.2044,7.867,0.4226,-0.2342,4.0,-0.289,0.0436,0.0,0.1703,2.1202
1772578800000,long,68270.0,399.98469427449055,-1.2133519137645745,True,H21,trend,8.901,0.1868,3.7713,7.0,-6.351,0.2589,1.0,0.0462,0.0132,-0.185,1.0721,-0.5416,2.0,0.386,0.1027,0.0,0.2816,0.9352,0.059,0.9916,-0.4795,4.0,0.386,0.0696,0.0,0.0196,0.1289
1772635500000,long,71290.0,452.98934888771373,3.2395298114697013,True,H21,chop,-0.381,381000000.0,-0.5605,15.0,-0.381,0.1819,0.0,-0.2057,-1.1103,-0.934,1.4375,-0.752,4.0,-2.021,0.1704,0.0,0.0007,0.0048,-0.934,1.4375,-0.9466,3.0,-2.021,0.0793,0.0,0.0106,0.356
1773033300000,long,67120.0,353.6535159325815,0.734739855895768,True,H21,chop,1.39,0.8516,1.8396,3.0,0.85,0.4685,1.0,-0.2678,-0.0867,5.936,0.5065,0.6689,2.0,-0.026,0.1905,0.0,0.1763,0.3156,39.112,0.3349,1.8335,4.0,0.691,0.0729,0.0,0.1406,2.2859
1773044100000,long,67380.0,328.7009602014565,17.143064210135098,True,H21,trend,0.263,0.1571,-1.1398,2.0,0.263,0.2527,0.0,-0.0074,-0.0031,10.232,0.2584,0.5828,6.0,-6.257,0.1197,0.0,0.1321,0.4481,10.232,0.2584,-0.5104,6.0,-6.257,0.0908,0.0,0.0772,0.7625
1773242100000,long,70080.0,458.32119978022695,-1.1911323326130334,True,H21,chop,-5.181,1.5399,1.3595,10.0,-3.237,0.1621,0.0,-0.204,-0.4062,16.867,0.1556,0.6322,3.0,-0.012,0.1039,0.0,0.2708,0.8118,-9.868,1.2803,1.4485,7.0,1.791,0.061,0.0,-0.0729,-1.103
1773714600000,long,75120.0,413.05966368610234,-1.227327934085956,True,H21,chop,6.835,0.3667,1.3688,1.0,-1.332,0.4052,0.0,0.3849,0.1133,-0.332,3.1987,-1.0806,3.0,-1.584,0.1549,0.0,0.3155,0.4861,-20.41,1.8933,1.3356,4.0,-1.597,0.1273,0.0,-0.0321,-0.2405
1773762300000,long,73800.0,356.9197284355701,0.7360852102092659,True,H21,chop,2.906,0.5155,0.053,2.0,-0.076,0.3252,0.0,0.1292,0.1241,-4.488,2.8053,-0.2352,5.0,2.596,0.1398,0.0,0.1617,0.3718,-7.099,1.6174,-0.0232,5.0,-1.999,0.0503,0.0,0.0191,0.4135
1775108700000,long,66540.0,259.0339226819167,-1.3210969402727017,True,H21,chop,5.83,0.3844,0.0906,1.0,3.318,0.2559,0.0,0.3162,0.493,1.087,0.4206,-1.1425,1.0,-3.077,0.2421,0.0,0.187,0.4666,6.917,0.3904,-0.9788,1.0,-0.437,0.1224,0.0,0.2533,2.8036
1776823200000,long,76210.0,270.40221702666327,12.787947615636387,True,H21,trend,-0.144,1.1447,-0.1002,1.0,0.852,0.5039,0.0,0.6534,0.1107,-3.881,4.1969,-0.5253,5.0,-0.419,0.108,0.0,0.2752,1.8401,-3.881,4.1969,-0.7972,5.0,-0.419,0.0496,0.0,0.2336,8.4845
1777555800000,long,76090.0,202.4928730203178,17.033788803951563,True,H21,trend,0.268,0.2429,-1.1541,7.0,0.268,0.3255,0.0,-0.3925,-0.4188,-8.492,2.282,0.3826,4.0,-0.071,0.1394,0.0,0.3164,2.7429,-8.492,2.282,-0.3192,6.0,-0.071,0.1254,0.0,0.0794,1.4766
1777897800000,long,78910.0,273.31252057703324,-1.360896382616307,True,H21,chop,11.166,0.4613,3.7773,1.0,8.444,0.3886,1.0,0.3598,0.1868,12.12,0.1526,1.0785,4.0,0.157,0.2441,0.0,0.156,0.1655,31.185,0.3996,2.9566,6.0,-5.566,0.1292,1.0,0.1267,0.7322
1777990500000,long,81050.0,256.70108303904715,1.55189417960524,True,H21,chop,-13.534,2.5746,1.4247,6.0,-9.932,0.2124,0.0,-0.2319,-0.653,5.248,0.6371,0.4703,3.0,-7.643,0.1028,0.0,0.0525,0.3856,-8.286,1.3594,0.6687,3.0,-7.643,0.0734,0.0,-0.0662,-1.1666
1779799500000,long,77060.0,177.57380292141758,-1.500000000000015,True,H21,chop,18.281,0.0536,0.0926,1.0,7.925,0.6006,1.0,0.3269,0.5069,9.164,0.6673,0.1234,1.0,2.499,0.3208,0.0,0.4761,2.2513,50.885,0.4757,1.8759,6.0,-1.135,0.1469,1.0,0.1759,3.848
1780470000000,long,66940.0,376.19979175822345,-1.2224217073830235,True,H21,chop,16.653,0.183,1.9422,4.0,0.782,0.2825,0.0,-0.241,-0.1571,8.067,0.2714,0.2532,2.0,-0.552,0.1556,0.0,-0.014,-0.0278,8.067,0.2714,-0.3685,2.0,-0.552,0.2667,0.0,-0.0638,-0.719
1780599600000,long,63650.0,439.5203268311026,0.6816190250554373,True,H21,chop,-3.013,1507.4992,-0.8123,11.0,-3.013,0.1938,0.0,-0.5484,-0.5732,-19.513,7.4655,1.3259,5.0,1.078,0.1301,0.0,-0.1206,-0.2123,-15.217,2.0801,1.0171,8.0,-5.211,0.067,0.0,-0.1446,-1.1892
1780926300000,long,63440.0,363.6176429687804,0.7397880856487877,True,H21,chop,-33.263,5.2047,2.2261,6.0,-6.975,0.2086,1.0,-0.4293,-0.8125,-0.611,2.7019,-0.8962,5.0,-0.024,0.1439,0.0,0.0106,0.0359,-33.166,2.5795,0.977,3.0,-2.64,0.076,0.0,-0.0676,-1.0832
1781275500000,long,63460.0,245.1577935613611,-0.7915050177420899,True,H21,trend,-10.269,4.756,0.657,18.0,-5.843,0.1977,0.0,-0.6142,-1.2347,-4.242,2.3113,-0.322,4.0,0.962,0.1741,0.0,0.3208,2.941,-2.885,1.113,0.5814,9.0,9.4,0.0627,0.0,0.1287,3.2748
1750626900000,short,99360.0,497.4838788544483,-1.2496563311478437,False,H21s,chop,15.005,8.3989,0.9792,10.0,-9.509,0.2185,0.0,0.2243,0.2145,20.361,14.3954,1.0002,3.0,-0.045,0.1876,0.0,-0.234,-0.4129,22.733,2.2958,1.336,5.0,-2.284,0.0769,0.0,-0.1025,-0.8102
1752606900000,short,117090.0,526.6746523052025,-1.2778992673358887,False,H21s,chop,-0.668,0.2348,-0.7397,10.0,0.391,0.224,0.0,0.3976,0.1369,1.87,3.1744,-0.6515,6.0,1.276,0.1272,0.0,-0.1575,-0.1769,8.009,2.3609,0.2825,6.0,0.391,0.0488,0.0,-0.0236,-0.142
1752848100000,short,119060.0,401.4655710462665,2.25317252153775,False,H21s,trend,-0.267,0.0949,-1.0115,3.0,-6.036,0.1868,0.0,0.0464,0.0403,-10.731,0.0272,-0.3688,9.0,0.972,0.093,0.0,-0.2211,-3.1093,-3.527,0.6994,-0.4504,9.0,-4.182,0.0455,0.0,-0.052,-1.9324
1753672500000,short,119370.0,255.73718763790382,-1.5000000000000195,False,H21s,chop,-0.589,0.6962,-0.5419,2.0,1.929,0.3828,1.0,-0.1572,-0.07,0.78,1.2315,0.8809,2.0,0.822,0.2032,0.0,-0.2238,-0.1631,0.191,1.036,-0.5393,4.0,14.455,0.1238,0.0,-0.1332,-0.5407
1758581100000,short,112600.0,231.73687069430775,-1.5000000000000173,False,H21s,chop,0.582,1.5404,-0.254,1.0,0.753,0.7332,0.0,-0.2982,-0.0566,-8.026,0.1261,0.4617,1.0,-0.282,0.3946,0.0,-0.2721,-0.1732,-9.889,0.3969,1.3586,1.0,5.043,0.1354,0.0,-0.2081,-0.6744
1759278600000,short,114010.0,247.48531871898382,-1.5000000000000018,False,H21s,chop,-1.045,0.0215,-0.9411,4.0,1.045,0.4025,0.0,0.1681,0.0908,-1.465,0.4232,-0.2708,7.0,6.223,0.2183,0.0,-0.1524,-0.1653,-6.563,0.4762,-0.3656,3.0,7.388,0.1189,0.0,0.1083,0.7696
1759521600000,short,122600.0,542.8418466212429,0.7563743827456895,False,H21s,chop,-15.954,0.2563,2.1338,2.0,-2.369,0.411,0.0,-0.3421,-0.1366,25.612,2846.7775,2.3816,11.0,-1.093,0.0731,0.0,-0.3663,-0.769,22.675,2.7819,2.5398,6.0,-0.263,0.061,0.0,0.0076,0.037
1760032800000,short,120950.0,536.5315541239703,-1.2817867818545274,False,H21s,chop,2.07,1.5413,0.0039,14.0,-0.255,0.1814,0.0,0.5337,0.741,1.296,1.5014,-0.5602,3.0,0.579,0.1475,0.0,-0.1422,-0.3175,1.296,1.5014,-0.9597,3.0,0.579,0.0632,0.0,-0.2166,-1.505
