bar_ts,side,lvl,atr,r,oos,kind,regime,bar_high,bar_low,delta_at_level,absorption_ratio,large_order_z,stacked_imb,exhaustion,vol_concentration,level_near_poc,bar_imb_ratio,delta_norm_bar,top_q,combo
1750441500000,long,102800.0,432.48128600378595,0.3996171565801279,False,H5,trend,103280.4,102601.1,-6.494,1.2259,1.4325,5.0,-0.86,0.0682,0.0,0.2285,2.1349,Q4(mejor),True
1750542300000,long,101700.0,339.09373527748306,-1.0983212323016462,False,H5,chop,101779.9,101348.6,3.763,0.67,0.2856,7.0,-2.429,0.1024,0.0,-0.0729,-0.2937,Q3,True
1750702500000,short,102820.0,588.7363003233827,-1.2369968474358801,False,H5,chop,103145.0,102588.0,-0.413,0.228,-0.9202,6.0,0.963,0.1414,0.0,-0.0573,-0.316,Q2,False
1750707900000,long,102660.0,527.869510077061,9.980671445619727,False,H5,chop,103198.9,102623.8,-0.699,3.7198,-0.8989,5.0,2.114,0.1142,0.0,0.3612,0.7464,Q3,True
1750784400000,short,106200.0,351.5476865510088,2.410451977401104,False,H5,chop,106269.9,105836.0,57.685,3.2516,3.3846,10.0,-1.754,0.1621,0.0,-0.2661,-1.6755,Q2,False
1751551200000,short,110240.0,352.06785613458896,4.834583416134974,False,H5,chop,110459.7,109850.7,-5.529,0.5455,-0.3522,2.0,-5.629,0.0762,0.0,-0.2357,-2.0988,Q4(mejor),False
1751638500000,long,107700.0,233.84370358782024,-1.4136772353656926,False,H5,chop,108069.9,107452.3,-10.687,1.4136,1.1597,7.0,-2.587,0.0909,0.0,0.151,2.6121,Q4(mejor),True
1752072300000,long,108640.0,255.84491845367455,3.0587923128823724,False,H5,chop,108973.6,108535.5,5.837,0.4853,-0.1824,2.0,16.274,0.105,0.0,0.3577,2.4028,Q3,False
1752173100000,long,113010.0,385.4000153839712,3.831790696988481,False,H5,chop,113425.8,112960.0,5.377,0.3415,0.289,2.0,-2.194,0.1979,0.0,0.4815,0.9283,Q1(peor),False
1752227100000,short,118610.0,355.14094227543444,1.481049944812734,False,H5,chop,118732.4,118365.9,5.822,3.8031,-0.3327,2.0,9.089,0.1914,0.0,-0.1403,-0.4534,Q1(peor),False
1752250500000,long,116730.0,440.8448945544495,2.6326261585438315,False,H5,chop,117281.4,116642.4,-1.224,1.2125,0.1841,2.0,0.498,0.1017,0.0,0.2348,0.7522,Q3,False
1752479100000,short,122900.0,446.5520431631828,7.187628450083857,False,H5,chop,122958.0,122635.8,3.918,1.9589,-0.3944,4.0,-1.743,0.1892,0.0,-0.0114,-0.0325,Q1(peor),False
1752504300000,long,120730.0,427.98416250882775,-1.499999999999997,False,H5,chop,121210.8,120636.3,-6.216,1.96,0.2705,8.0,-11.987,0.088,0.0,0.1407,0.6093,Q4(mejor),True
1752673500000,long,118250.0,320.2997441276437,1.5010923185341791,False,H5,chop,118740.0,118127.9,-4.458,20.8133,-0.6279,9.0,-13.849,0.1242,0.0,-0.0619,-0.3773,Q3,True
1752680700000,long,118950.0,482.8806750985673,0.39719618997222045,False,H5,chop,119415.4,118855.7,4.777,0.6918,0.1495,7.0,-1.426,0.1219,0.0,-0.1081,-0.5792,Q3,True
1752717600000,long,118090.0,392.95493519281945,0.5460591236807871,False,H5,chop,118432.4,117970.4,-14.216,4.2098,1.2261,3.0,-2.248,0.1396,0.0,-0.0273,-0.0677,Q2,False
1752783300000,long,118780.0,391.83234547850054,0.6164000782509131,False,H5,chop,119180.6,118659.3,-2.033,1.999,-0.5137,5.0,-0.571,0.1047,0.0,-0.1564,-0.5195,Q3,True
1752848100000,short,119060.0,401.4655710462665,1.4940625574774042,False,H5,trend,119088.5,117750.0,-10.731,0.0272,-0.3688,9.0,0.972,0.093,0.0,-0.2211,-3.1093,Q4(mejor),True
1753119900000,long,117450.0,384.16737041203044,1.6033276571590482,False,H5,chop,117944.3,117380.0,-153.775,7.0957,8.6227,4.0,3.179,0.2684,1.0,0.1202,0.4159,Q1(peor),False
1753128000000,long,116730.0,377.6215785150327,1.619293811930664,False,H5,chop,117003.7,116652.0,-0.065,1.0119,0.0654,4.0,-0.109,0.1659,0.0,0.1431,0.2831,Q2,False
1753149600000,short,117780.0,376.02594184391603,1.013476579924466,False,H5,chop,117849.4,117417.0,-0.117,0.5084,-1.1227,2.0,3.479,0.1062,0.0,-0.5615,-1.3493,Q3,False
1753306200000,long,117470.0,369.88011167857826,1.412018671433819,False,H5,chop,117940.2,117357.7,-1.43,26.5357,-0.8717,5.0,-8.9,0.0988,0.0,0.1369,0.3037,Q4(mejor),True
1753455600000,long,114960.0,459.68602817922954,10.439561586638707,False,H5,chop,115467.5,114914.1,-0.457,2.7376,-0.5632,4.0,-0.956,0.2495,0.0,0.1858,0.6209,Q1(peor),False
1753821900000,long,117170.0,360.47330411253085,1.4337455996958528,False,H5,chop,117498.8,117101.6,-1.49,2.6022,-0.4503,4.0,0.526,0.2406,0.0,0.2422,0.4432,Q1(peor),False
1753887600000,short,118700.0,362.8384012709164,2.4773799494523523,False,H5,chop,118769.0,118256.5,1.363,4.3489,-0.8054,6.0,0.224,0.1378,0.0,-0.2545,-0.8895,Q2,False
1753902900000,long,116190.0,405.7528355702462,1.8483103706987825,False,H5,chop,116431.7,116126.7,25.29,0.3637,0.631,3.0,1.31,0.133,0.0,0.2187,1.2415,Q2,False
1753983000000,long,117790.0,311.2912786740001,-1.5000000000000067,False,H5,chop,118140.9,117737.2,6.881,0.3715,-0.0117,4.0,-0.048,0.1484,0.0,0.1833,0.7326,Q2,False
1754037000000,long,114360.0,371.03414458567727,1.5756849714353094,False,H5,chop,114579.7,114013.0,-0.952,1.1425,-0.3156,9.0,-5.43,0.1046,0.0,-0.1199,-0.7051,Q3,True
1754056800000,long,114270.0,469.4742027708988,-1.316515709748205,False,H5,trend,115220.8,113849.5,4.862,0.6155,0.0807,14.0,-26.517,0.0595,0.0,0.0499,0.5556,Q4(mejor),True
1754405100000,long,112730.0,379.3463473949501,10.635916200952071,False,H5,chop,113019.8,112577.7,-0.992,1.0627,0.2757,2.0,-1.499,0.1402,0.0,0.1491,0.8971,Q2,False
1754496000000,short,115400.0,363.15953441646946,-1.4475415072753919,False,H5,chop,115439.6,115073.7,1.067,1.2227,-0.4914,3.0,0.533,0.1213,0.0,-0.3859,-1.297,Q3,False
1754596800000,short,117400.0,303.4253864115848,4.902867688813021,False,H5,chop,117434.4,117206.3,0.793,1.0965,-0.0194,2.0,0.824,0.1521,0.0,-0.2307,-0.6227,Q2,False
1754667900000,long,115880.0,267.73079231532665,6.407191347370603,False,H5,chop,116188.0,115854.2,8.811,0.4704,0.7525,2.0,3.143,0.1594,0.0,0.3434,1.2799,Q2,False
1754886600000,short,121710.0,391.6574334025061,-1.3050739292832771,False,H5,chop,121850.0,121607.1,-12.244,0.1724,0.1454,6.0,-0.837,0.2097,0.0,0.0081,0.0159,Q1(peor),False
1754922600000,long,119870.0,416.4803484359126,1.3756027547756662,False,H5,chop,120565.3,119836.3,0.616,0.7774,-0.6656,4.0,2.584,0.0946,0.0,0.0777,0.383,Q4(mejor),False
1755064800000,long,119050.0,281.5055579542959,8.870802383724435,False,H5,chop,119233.0,118924.4,1.259,0.5249,-0.3681,2.0,-0.827,0.2838,0.0,-0.0156,-0.0293,Q1(peor),False
1755102600000,short,121560.0,482.1250418428906,-1.2925572994994539,False,H5,chop,121698.4,121311.9,-4.442,0.3863,-0.0338,4.0,-4.916,0.1499,0.0,-0.2773,-0.4692,Q2,False
1755186300000,long,118050.0,641.4391203707067,-1.2283307979461915,False,H5,chop,118259.6,117862.0,-5.343,2.0858,0.3285,4.0,-0.088,0.1253,0.0,0.0609,0.0918,Q3,False
1755701100000,short,113470.0,393.22639450883514,-1.1998149365947894,False,H5,chop,113809.9,113331.3,8.597,2.149,1.597,4.0,6.415,0.0917,0.0,0.1687,0.442,Q4(mejor),False
1755714600000,long,113270.0,439.9366755589025,2.479737206085754,False,H5,chop,113631.5,113194.3,-6.34,4.2004,-0.0534,5.0,-5.175,0.1178,0.0,0.2644,0.5713,Q3,True
1755741600000,short,114690.0,296.59582886457207,8.601005609323483,False,H5,chop,114783.7,114190.0,0.51,1.6911,-0.6303,6.0,-0.444,0.1197,0.0,0.1081,0.2862,Q3,True
1755814500000,long,112570.0,305.3181051644095,-1.4433529907065898,False,H5,chop,112666.2,112521.9,-5.022,15.0672,-0.3952,4.0,-0.065,0.2427,0.0,0.1467,0.1156,Q1(peor),False
1755895500000,long,116970.0,356.44578922710497,-1.392672358813996,False,H5,chop,117037.1,116835.0,-14.629,3.3023,1.3288,2.0,3.148,0.1631,0.0,0.1574,0.2742,Q2,False
1756082700000,long,112240.0,471.0312095531179,2.261008953555684,False,H5,chop,112662.7,112133.6,10.316,0.1249,0.016,4.0,-0.552,0.1854,0.0,0.0792,0.2336,Q1(peor),False
1756125900000,long,111590.0,330.2459230978303,-1.2340646420266719,False,H5,chop,111600.0,111365.4,-6.409,2.1632,1.433,4.0,-3.824,0.1483,0.0,-0.0512,-0.0652,Q2,False
1756212300000,short,110520.0,364.70937572943154,0.6137521416690448,False,H5,chop,110662.2,109733.6,9.808,8.5504,-0.1904,4.0,0.7,0.0589,0.0,-0.1488,-1.0945,Q4(mejor),False
1756694700000,long,107500.0,293.83871218230047,-1.5,False,H5,chop,107685.4,107375.9,-5.082,2.0136,-0.2393,3.0,-3.43,0.1417,0.0,0.1471,0.5923,Q2,False
1756723500000,long,108300.0,346.5562104559289,1.8727995024680943,False,H5,chop,108533.3,108180.3,5.49,0.6392,0.9493,1.0,1.156,0.1747,0.0,0.3712,1.0058,Q1(peor),False
1756771200000,short,109200.0,345.6065188878092,-1.264362715178444,False,H5,chop,109236.9,109001.4,0.926,2.0255,-0.8097,3.0,0.726,0.2066,0.0,-0.3967,-0.6532,Q1(peor),False
1756782900000,short,110360.0,365.18273766851064,-1.5000000000000193,False,H5,chop,110595.0,110093.9,0.721,1.2852,-0.6638,5.0,4.644,0.1215,0.0,-0.1192,-0.4766,Q3,True
1756922400000,short,112280.0,337.3742470946922,3.723219789488528,False,H5,chop,112498.0,112211.2,4.418,2.6856,-0.0025,4.0,0.154,0.3427,0.0,0.3366,0.5712,Q1(peor),False
1757524500000,short,113960.0,304.5834208335437,-1.4999999999999931,False,H5,trend,114035.0,113366.0,-2.022,0.7492,1.2094,5.0,-3.191,0.0848,0.0,-0.3755,-1.14,Q4(mejor),True
1758043800000,short,116770.0,306.9233695840715,-1.5000000000000033,False,H5,chop,116883.6,116300.1,19.306,2.1948,1.2841,11.0,-11.09,0.0843,0.0,-0.2399,-2.2817,Q4(mejor),True
1758522600000,long,112750.0,403.31419399423334,-1.2306489779541347,False,H5,chop,112998.7,112593.9,14.115,0.6691,1.2909,12.0,-2.107,0.1328,0.0,-0.1745,-1.1509,Q2,False
1758551400000,short,113350.0,318.67139683907266,6.876988678135795,False,H5,chop,113374.0,112822.0,21.217,3.8941,2.3363,3.0,-0.909,0.1287,0.0,-0.1831,-0.6794,Q3,False
1758617100000,long,113000.0,209.2371616367225,-1.5,False,H5,chop,113075.5,112968.8,-17.262,3.2354,2.1336,4.0,-0.739,0.3008,0.0,-0.0367,-0.0516,Q1(peor),False
1758650400000,long,111870.0,295.6341424077629,-1.5000000000000209,False,H5,chop,112141.0,111816.2,-28.962,34.328,1.0279,7.0,-0.663,0.1665,0.0,-0.0573,-0.2169,Q2,False
1758687300000,long,111340.0,306.855268560784,2.4371517098341933,False,H5,trend,111983.2,111306.1,-1.983,1.4112,-0.1173,1.0,11.521,0.1013,0.0,0.4337,2.5387,Q3,False
1758814200000,long,110860.0,398.0764104546847,1.6550996651152043,False,H5,chop,111350.0,110819.8,3.08,0.4358,-0.4277,6.0,-7.972,0.0704,0.0,0.3588,1.0269,Q4(mejor),True
1758895200000,short,109680.0,349.3390039963761,1.762369969042905,False,H5,chop,109738.7,109189.7,-0.924,0.8261,-0.0584,5.0,-0.415,0.3941,0.0,0.0184,0.0675,Q1(peor),False
1759515300000,long,121980.0,630.264992859923,-0.5417700260848579,False,H5,chop,122570.4,121952.5,0.02,0.9327,-0.7801,7.0,0.32,0.143,0.0,-0.0821,-0.1821,Q2,False
1759633200000,short,124060.0,307.06511825428254,-1.5000000000000093,False,H5,chop,124108.4,123590.8,3.836,192.8,-0.765,8.0,0.571,0.0969,0.0,-0.2204,-0.8673,Q4(mejor),True
1759764600000,short,125130.0,401.05348656174704,-1.2556711109054184,False,H5,chop,125231.0,124921.6,-1.857,0.7468,0.2666,3.0,0.886,0.1454,0.0,-0.1487,-0.2486,Q2,False
1759777200000,short,126000.0,404.1987261498695,10.669402102389348,False,H5,chop,126093.1,125565.8,12.674,5.2064,-0.119,6.0,-0.188,0.1203,0.0,-0.1747,-0.9671,Q3,True
1759845600000,short,123880.0,406.9402357097074,8.68759583016422,False,H5,trend,123962.8,122677.9,-1.157,0.1208,-0.8803,7.0,0.304,0.0657,0.0,-0.2993,-3.6522,Q4(mejor),True
1759858200000,long,121220.0,525.3400570413887,-1.4999999999999951,False,H5,chop,121434.9,121136.9,-1.797,1.2808,0.0695,5.0,-1.501,0.1864,0.0,0.0552,0.0883,Q1(peor),False
1759931100000,long,121790.0,404.43081920335794,1.4308234712182482,False,H5,chop,122630.8,121615.6,0.409,0.9667,0.6225,8.0,-1.0,0.0717,0.0,0.2296,1.8358,Q4(mejor),True
1760024700000,long,120730.0,495.9088308502927,-1.499999999999997,False,H5,chop,121238.8,120612.8,-1.919,4.6208,-0.6565,8.0,6.669,0.1428,0.0,0.1036,0.3233,Q2,False
1760103900000,short,122220.0,319.84272886412987,4.684381941477756,False,H5,chop,122260.5,121296.5,-0.269,0.8,-0.772,4.0,0.171,0.0855,0.0,-0.1685,-1.3774,Q4(mejor),False
1760116500000,long,117800.0,587.8020799660803,-1.2546472620999696,False,H5,chop,118219.2,117671.7,7.332,0.3566,-0.1107,3.0,1.144,0.1136,0.0,0.3053,0.9928,Q3,False
1760156100000,short,112440.0,983.8066380438376,0.9735904994474588,False,H5,chop,112563.8,112045.4,8.233,2.3844,1.8018,2.0,0.631,0.1627,1.0,-0.104,-0.0707,Q2,False
1760183100000,long,112280.0,491.80418612074664,-1.3204934903668386,False,H5,chop,112331.7,112047.5,1.576,0.6519,0.4601,5.0,-6.298,0.1372,0.0,-0.0388,-0.0256,Q2,False
1760236200000,short,110420.0,460.35420357374153,1.3129504298921513,False,H5,chop,110670.3,109863.7,2.784,12.5041,-0.3283,6.0,-0.39,0.092,0.0,0.1379,0.2247,Q4(mejor),True
1760280300000,long,111330.0,447.221903544083,8.566608404153506,False,H5,trend,113034.2,111301.0,-4.15,3.888,-0.7694,3.0,1.602,0.042,0.0,0.1881,3.6152,Q4(mejor),False
1760372100000,short,114880.0,587.8444276972767,-1.2066379779053042,False,H5,chop,114917.1,114333.0,-6.952,0.1369,0.1156,3.0,0.545,0.1006,0.0,-0.0187,-0.0312,Q3,False
1760453100000,short,111780.0,568.5336756338472,1.1908472934181042,False,H5,chop,112065.9,111321.8,4.399,1.3668,1.874,3.0,-2.965,0.1434,0.0,-0.1212,-0.2629,Q2,False
1760461200000,long,112280.0,671.3978759582078,-1.2757823692265313,False,H5,trend,112841.5,111659.0,0.938,0.201,-0.9142,10.0,-0.842,0.0623,0.0,0.0084,0.0393,Q4(mejor),True
1760541300000,long,110690.0,528.9574812553091,-1.4999999999999893,False,H5,chop,111533.2,110483.8,5.341,0.5815,1.0594,4.0,-6.768,0.0719,0.0,0.0788,0.326,Q4(mejor),False
1760562900000,long,110680.0,492.4929493171847,0.6283313620786787,False,H5,chop,111051.6,110511.3,0.738,0.4087,-0.5183,10.0,-1.775,0.1213,0.0,0.0443,0.0344,Q3,True
1760625900000,short,111320.0,562.796744067282,28.43642322143125,False,H5,trend,111363.2,110391.3,3.378,3.5826,-0.3502,3.0,0.409,0.0832,0.0,-0.228,-0.7864,Q4(mejor),False
1760633100000,long,107980.0,737.6908786490942,-1.121942824123205,False,H5,trend,109255.8,107868.0,-1.148,2.2812,-0.8,2.0,0.131,0.053,0.0,0.4108,1.647,Q4(mejor),False
1760691600000,long,104830.0,521.32492944744,-1.2807633253508095,False,H5,chop,105280.0,104754.1,-0.732,1.2407,-0.3813,2.0,-0.964,0.172,0.0,0.3343,0.8655,Q1(peor),False
1760708700000,long,105150.0,689.7498494443265,-1.3729826262543958,False,H5,chop,106136.3,104902.7,2.2,0.1122,-0.7145,5.0,-0.904,0.079,0.0,-0.0641,-0.2183,Q4(mejor),True
1760940900000,short,111150.0,387.4414844483048,-1.4012435073820235,False,H5,chop,111260.0,110963.9,6.453,2.2208,-0.0651,4.0,1.676,0.2024,0.0,0.0438,0.123,Q1(peor),False
1760978700000,long,110430.0,421.33688284246773,-1.36657793467276,False,H5,chop,110683.9,110061.8,7.151,0.1984,-0.528,7.0,-0.125,0.0961,0.0,0.0493,0.2748,Q4(mejor),True
1761050700000,short,109280.0,405.0358959576837,2.292667154709648,False,H5,chop,109433.0,108710.0,-25.455,0.108,1.3582,3.0,-1.809,0.1177,0.0,-0.4917,-2.2174,Q3,False
1761067800000,long,112300.0,727.7782072718522,-1.1124432449252617,False,H5,chop,112548.5,112160.0,-6.606,1.9871,0.1386,2.0,1.265,0.1333,0.0,0.0736,0.1445,Q2,False
1761172200000,long,106960.0,491.70779228288313,7.687833309465034,False,H5,chop,107283.6,106936.6,-0.685,3.4552,-0.4853,3.0,0.067,0.3289,0.0,0.1254,0.1175,Q1(peor),False
1761253200000,long,109420.0,416.54019420285914,2.7584700940770337,False,H5,chop,109650.0,109317.8,-2.04,4.3553,-0.8183,2.0,0.568,0.1411,0.0,0.152,0.3267,Q2,False
1761517800000,long,114330.0,385.98652064782715,3.9450246422098765,False,H5,chop,114542.8,114250.2,0.918,0.2488,-0.8299,6.0,-0.419,0.2204,0.0,0.166,0.2362,Q1(peor),False
1761572700000,long,114800.0,309.3604874255542,-1.2345153658626287,False,H5,chop,115393.4,114750.0,-7.886,1.4052,2.4216,2.0,0.452,0.1149,0.0,0.2448,1.2668,Q3,False
1761677100000,long,114700.0,384.61321141265876,-1.4093440304390736,False,H5,chop,115000.0,114605.7,8.041,0.1568,0.8569,3.0,1.437,0.171,0.0,0.2546,0.3086,Q1(peor),False
1761748200000,long,112220.0,322.9825534564855,-1.499999999999995,False,H5,chop,112647.5,112187.9,-4.1,2.3851,-0.0707,7.0,-0.865,0.1212,0.0,0.2538,0.7785,Q3,True
1761762600000,short,111380.0,578.9433850810076,-1.2983010964938468,False,H5,trend,111727.6,109056.2,-11.044,0.1722,-0.5476,6.0,0.147,0.0282,0.0,-0.1205,-3.3949,Q4(mejor),True
1761800400000,long,108460.0,589.0833662251185,2.2073737635128734,False,H5,chop,108976.5,108350.0,-29.033,4.7603,1.4828,16.0,-0.683,0.1283,0.0,-0.0526,-0.1922,Q3,True
1761809400000,short,111260.0,520.6998210989618,4.511443084941503,False,H5,chop,111341.2,111157.7,3.654,1.373,1.3648,5.0,-0.823,0.1639,0.0,0.027,0.0242,Q2,False
1761939900000,short,109920.0,497.2698925952585,-1.2122458583844766,False,H5,chop,110200.6,109739.8,0.43,1.0771,0.0312,2.0,0.61,0.1466,0.0,0.0085,0.0179,Q2,False
1762140600000,long,108050.0,393.3515488411976,-1.3136880187226645,False,H5,chop,108343.6,107911.5,-0.291,1.4597,-1.0755,2.0,1.662,0.1134,0.0,0.1664,0.3361,Q3,False
1762185600000,long,105690.0,586.9723061517071,-1.3087425026952615,False,H5,trend,106125.0,105178.2,-3.44,1.4533,-0.286,22.0,-3.778,0.0672,0.0,-0.2267,-1.7619,Q4(mejor),True
1762247700000,long,103780.0,490.3543653727585,1.105923169909638,False,H5,chop,103999.0,103613.0,1.801,0.5963,-0.463,9.0,-2.035,0.1192,0.0,-0.0248,-0.0416,Q3,True
1762281000000,long,100600.0,648.5361494705107,-1.1412302375411545,False,H5,trend,101217.4,99900.1,15.999,0.3756,1.3802,15.0,-2.07,0.0694,0.0,-0.0197,-0.1258,Q4(mejor),True
1762317000000,long,101530.0,627.8221126936152,1.4472153124769274,False,H5,chop,102091.5,101474.2,-4.607,2.1217,1.0829,4.0,-5.139,0.1119,0.0,0.2504,0.3081,Q3,False
1762453800000,long,101290.0,596.6996727853602,0.3613991056589835,False,H5,chop,101776.6,101260.0,-0.054,10.0,-0.8665,3.0,6.439,0.1596,0.0,0.4235,0.9331,Q2,False
1762475400000,long,100860.0,462.52398047868417,0.811185924189829,False,H5,chop,101392.9,100708.3,0.937,0.0478,-0.6998,3.0,-0.452,0.1103,0.0,0.1683,0.2132,Q3,False
1762520400000,long,99580.0,429.8758454556317,5.504596403833903,False,H5,trend,100270.9,99385.6,6.62,0.5177,0.3585,6.0,-2.971,0.1733,0.0,0.3328,1.7339,Q1(peor),False
1762797600000,short,105920.0,395.4424509313044,-1.4999999999999853,False,H5,chop,106033.8,105644.8,4.397,5.0192,-0.1458,4.0,1.206,0.1411,1.0,-0.0454,-0.0683,Q2,False
1762883100000,long,102950.0,398.0399988234962,-1.3144983914810107,False,H5,chop,103365.5,102880.8,-2.993,1.5738,0.3613,2.0,0.023,0.1183,0.0,0.2315,0.5824,Q3,False
1762894800000,long,102650.0,368.90302474308464,-1.4999999999999811,False,H5,chop,103062.3,102614.7,131.988,0.2835,8.7286,5.0,-1.778,0.2917,1.0,0.0066,0.0209,Q1(peor),False
1762975800000,long,100980.0,460.17063462304884,0.6556017353093487,False,H5,chop,101471.9,100800.6,-8.913,2.4293,1.7004,6.0,-0.477,0.1022,0.0,0.2561,0.6443,Q3,True
1762996500000,short,102400.0,391.34117238477404,1.0956861233424604,False,H5,chop,102453.5,101806.9,14.387,4.3157,1.425,16.0,-5.064,0.0974,0.0,0.0659,0.2304,Q4(mejor),True
1763005500000,short,102440.0,461.454765020461,1.503397606596292,False,H5,chop,102505.7,102066.4,-0.028,0.65,-0.9748,7.0,-1.176,0.1472,0.0,-0.1343,-0.1946,Q2,False
1763082900000,long,98870.0,583.5869253105285,0.51238118825744,False,H5,chop,99381.1,98730.9,-0.922,1.8003,-0.5099,9.0,-0.161,0.1009,0.0,0.1298,0.1681,Q3,True
1763091900000,long,98840.0,480.1345079567729,-1.448909173446822,False,H5,chop,99099.9,98739.4,-0.655,1.9909,-0.8289,3.0,-1.956,0.1375,0.0,0.2866,0.2808,Q2,False
1763172000000,short,95620.0,525.2467144998509,-1.2317036963471062,False,H5,chop,95655.2,95369.7,-0.004,0.6,-0.8319,4.0,-1.289,0.2458,0.0,-0.2155,-0.1434,Q1(peor),False
1763315100000,long,93900.0,403.45617544801564,0.9689344387033771,False,H5,chop,94400.0,93652.0,-1.512,3.3333,-1.1734,15.0,-0.407,0.0661,0.0,-0.0331,-0.1689,Q4(mejor),True
1763323200000,long,93960.0,480.7701211951559,1.0116808486439925,False,H5,chop,94358.9,93892.6,-0.341,1.5396,-0.7749,6.0,-2.78,0.1179,0.0,0.195,0.1819,Q3,True
1763340300000,long,94670.0,566.2885650263966,-1.2575613904123408,False,H5,trend,95350.0,94525.6,-7.971,10.058,-0.3376,4.0,-0.014,0.1219,0.0,0.3979,1.8103,Q3,False
1763390700000,short,95100.0,546.4387896660721,3.32451754904353,False,H5,trend,95500.0,94402.6,2.86,2.4179,-0.3233,2.0,-82.77,0.1318,0.0,-0.0091,-0.0455,Q2,False
1763426700000,long,91300.0,482.8113556986842,-1.408068185489624,False,H5,chop,92158.9,91129.6,-8.652,8.204,0.2739,15.0,-3.04,0.055,0.0,-0.0715,-0.2803,Q4(mejor),True
1763432100000,long,91120.0,508.14615515333446,-1.3334690846447126,False,H5,chop,91658.1,90690.5,-0.638,1.2772,-0.6252,5.0,-6.248,0.0976,0.0,-0.1282,-0.7564,Q4(mejor),True
1763571600000,short,89880.0,519.7844972776829,-1.3848786278425538,False,H5,trend,90084.6,89283.7,-0.407,0.759,-0.9114,11.0,-3.618,0.0723,0.0,0.016,0.071,Q4(mejor),True
1763581500000,long,88680.0,497.41651197824626,1.4235028515871955,False,H5,chop,89070.6,88580.3,-1.763,1.2282,0.5356,12.0,-7.186,0.1257,0.0,0.1281,0.2987,Q3,True
1763660700000,long,86700.0,727.8405342170291,-1.1078608393237679,False,H5,trend,87261.0,86600.0,-4.78,1.462,0.6391,3.0,-1.825,0.0979,0.0,0.1417,0.4343,Q4(mejor),False
1763666100000,long,86300.0,706.5341398890404,-1.1517821528839407,False,H5,trend,87142.0,86226.4,-0.831,1.4124,-0.5046,8.0,-1.193,0.1648,0.0,0.1053,0.4443,Q2,False
1763696700000,short,86030.0,567.5698548705766,1.186719816978305,False,H5,chop,86090.9,85776.5,0.042,1.0532,-0.8896,4.0,-2.537,0.1792,0.0,0.1042,0.1444,Q1(peor),False
1763735400000,long,83600.0,801.2371568028915,-1.209482305635865,False,H5,trend,85246.5,83550.8,-3.604,44.9512,-0.8224,5.0,0.823,0.0552,0.0,0.1222,1.1542,Q4(mejor),True
1763948700000,long,86480.0,443.90690760771633,-1.225900670572461,False,H5,trend,87053.2,86393.0,-3.364,4.6486,-0.2916,6.0,-0.479,0.1257,0.0,0.0714,0.1662,Q3,True
1763954100000,long,87230.0,470.2453554247027,-1.3171825624850588,False,H5,chop,87758.3,87181.6,12.411,0.0025,0.5761,5.0,-4.379,0.1292,0.0,0.3135,0.609,Q2,False
